id,title,body_len,T3_rank,T3_S_scale,T3_S_score
20169065,"

কোস্টগার্ডকে ত্রিমাত্রিক বাহিনী হিসেবে গড়ে তুলছে সরকার : প্রধানমন্ত্রী
",472,66.0,0.3023569023569024,30.23569023569024
20046729,"বিশ্বের শীর্ষ ধনী ভিক্ষুক ভারত জৈন, আছে ৭.৫ কোটি রুপির সম্পদ, দিনে আয় আড়াই হাজার",470,67.0,0.301010101010101,30.1010101010101
20051731,সরকারকে বিব্রত করতে বরই নিয়ে অপব্যাখ্যা,470,67.0,0.301010101010101,30.1010101010101
20173528,"
সীমান্ত হত্যা শূন্যে নামানোর প্রতিশ্রুতি 
কেবলই কথার কথা হয়ে থাকছে
",468,69.0,0.2996632996632997,29.96632996632997
20046742,মধ্যবর্তী নির্বাচন কি মামাবাড়ির আবদার: কাদের,466,70.0,0.2983164983164983,29.83164983164983
20046780,ইমপ্যাক্ট রাখতে চান সাইফউদ্দিন,460,71.0,0.2942760942760943,29.42760942760943
20168991,"

  সুপ্রিম কোর্ট বারের সম্পাদক প্রার্থী ব্যারিস্টার কাজল রিমান্ডে
",451,72.0,0.2882154882154882,28.82154882154882
20046779,লঙ্কানদের টাইমড আউট উদ্‌যাপন শান্ত বললেন ‘বেশি মাতামাতি’,449,73.0,0.2868686868686869,28.68686868686869
20173521,"

আহলে কুরআন কারা?
",449,73.0,0.2868686868686869,28.68686868686869
20168952,"

মেহেদীর পর ইয়ারজান
",448,75.0,0.28619528619528617,28.619528619528616
20169785,"

রমজানে শ্রমিকদের কর্মঘণ্টা ও দ্র্রব্যমূল্য হ্রাস করার আহ্বান শ্রমিক কল্যাণ ফেডারেশনের
",447,76.0,0.2855218855218855,28.55218855218855
20046808,"সার্ভারে ত্রুটি, ডিএসই’র তথ্যে বিভ্রাট",445,77.0,0.2841750841750842,28.41750841750842
20047122,দ্রব্যমূল্যের ঊর্ধ্বগতিতে সংকটে নিম্ন মধ্যবিত্ত শ্রেণি: এবি পার্টি,441,78.0,0.2814814814814815,28.14814814814815
20046740,এবারের বাজেট বেসরকারি খাতের জন্য উৎসাহব্যঞ্জক হবে: অর্থমন্ত্রী,439,79.0,0.2801346801346801,28.013468013468014
20046777,ভারতকে হারিয়ে চ্যাম্পিয়ন বাংলাদেশ,439,79.0,0.2801346801346801,28.013468013468014
20051849,"বাজার সরকারের নিয়ন্ত্রণে নেই, সিন্ডিকেট শক্তিশালী: জিএম কাদের",439,79.0,0.2801346801346801,28.013468013468014
20168792,"
ভর্তি শুরু ২৮ এপ্রিল 
চুয়েট, কুয়েট ও রুয়েটের সমন্বিত পরীক্ষার ফলাফল প্রকাশ
",426,82.0,0.2713804713804714,27.13804713804714
20169005,"

 সৌদি আরবে ২৩ হাজার বিদেশী শ্রমিক গ্রেফতার 
সমস্যায় আছেন অনেক বাংলাদেশী
",424,83.0,0.27003367003367,27.003367003367
20173340,"

ফেনী নদীতে বালু তোলায় বিস্তীর্ণ ফসলি জমি বিলীন
হুমকির মুখে বসতবাড়ি, মসজিদ ও কবরস্থান
",423,84.0,0.26936026936026936,26.936026936026934
20051736,পাইপলাইনে এবার চট্টগ্রামে এলো ক্রুড অয়েল,418,85.0,0.265993265993266,26.599326599326602
20169152,"

 নারীর রাজনৈতিক নেতৃত্ব বিকাশে প্রয়োজন অর্থনৈতিক ক্ষমতায়ন
ডেমোক্র্যাসি ইন্টারন্যাশনালের আলোচনায় বক্তারা
",416,86.0,0.26464646464646463,26.464646464646464
20173516,"

আল্লাহর প্রতি বিশ্বাস
",415,87.0,0.26397306397306397,26.397306397306398
20168840,"

পণ্যের দাম নিয়ন্ত্রণে সরকার ও মন্ত্রীরা ব্যর্থ হয়েছেন : মান্না
",412,88.0,0.26195286195286194,26.195286195286194
20169509,"

রমজানের আলো নেই জেরুসালেমের রাস্তায়
",409,89.0,0.25993265993265996,25.993265993265997
20046809,পণ্যের দাম নিয়ন্ত্রণে সরকার ব্যর্থ হয়েছে: মান্না,407,90.0,0.2585858585858586,25.858585858585858
20169684,"

শহীদেরা ইসলামী আন্দোলনের অনুপ্রেরণা-অধ্যাপক মুজিবুর রহমান
",404,91.0,0.25656565656565655,25.656565656565654
20169348,"

অস্কারে ওপেনহাইমারের জয়জয়কার : সেরা অভিনেতা মারফি, অভিনেত্রী স্টোন
",402,92.0,0.25521885521885523,25.521885521885523
20046736,এই কান্নার শেষ নেই,401,93.0,0.2545454545454545,25.454545454545453
20051638,এলডিসি উত্তরণে রপ্তানি পণ্যের বহুমুখীকরণ জরুরি,400,94.0,0.25387205387205386,25.387205387205388
20168816,"
জন্মভূমি রক্ষা কমিটির প্রতিবাদ সভা  
জীবন দেবো তবু কামরাঙ্গীরচর ছাড়ব না 
",400,94.0,0.25387205387205386,25.387205387205388
20169838,"

ভারতে নির্বাচন কমিশনারের পদত্যাগ নিয়ে বিতর্ক
",399,96.0,0.2531986531986532,25.319865319865322
20170007,"

প্রথম তারাবিতে মুসল্লিদের ঢল
",397,97.0,0.2518518518518518,25.185185185185183
20173248,"

নয়া দিগন্তের কাওসার আজমকে কৃষি মন্ত্রণালয়ের তলবের ঘটনায় ডিআরইউ’র নিন্দা
",396,98.0,0.25117845117845117,25.117845117845118
20169724,"

পুলিসিচের গোলে মিলানের কষ্টার্জিত জয়
",394,99.0,0.24983164983164982,24.983164983164983
20169585,"

চিকিৎসকদের শুধু অর্থ উপার্জনের মানসিকতাকে কবর দিতে হবে : প্রধানমন্ত্রী
",390,100.0,0.24713804713804713,24.713804713804713
20051900,শেষ বলে ছক্কা হজম করে সমালোচনার মুখে আফ্রিদি,389,101.0,0.24646464646464647,24.646464646464647
20169162,"
হেলথ টিপস 
সুস্থভাবে রোজা পালনের উপায়
",389,101.0,0.24646464646464647,24.646464646464647
20169333,"

গাজায় বন্দর নির্মাণ নেতানিয়াহুর পরিকল্পনা!
",388,103.0,0.24579124579124578,24.579124579124578
20169190,"

  পেশাদার সাংবাদিকদের সুরক্ষার জন্য আইন দরকার : তথ্য প্রতিমন্ত্রী
",387,104.0,0.24511784511784512,24.511784511784512
20046746,প্রেমিককে বেঁধে আওয়ামী লীগ নেতার নেতৃত্বে গণধর্ষণ,387,104.0,0.24511784511784512,24.511784511784512
20173533,"
 দেশে আর্থসামাজিক বৈষম্য চরমে 
অস্থিরতার কারণ হতে পারে
",385,106.0,0.24377104377104378,24.377104377104377
20170081,"

ময়মনসিংহ অঞ্চলে চাহিদার বিপরীতে খাদ্য উৎপাদন আড়াইগুণ
",384,107.0,0.2430976430976431,24.309764309764308
20046776,রমজানে পণ্যমূল্য ও সরবরাহ স্বাভাবিক রাখার আহ্বান এফবিসিসিআই’র,384,107.0,0.2430976430976431,24.309764309764308
20046810,ইফতারের পানীয়তেও দামের খড়্‌গ,384,107.0,0.2430976430976431,24.309764309764308
20173297,"

ভারত-ইএফটিএ ৮ লাখ কোটি রুপির চুক্তি
",383,110.0,0.24242424242424243,24.242424242424242
20168797,"

 গাজীপুরে বিস্ফোরণে ক্ষতিগ্রস্ত ভবনে আবার রেস্টুরেন্ট চালু
",383,110.0,0.24242424242424243,24.242424242424242
20051734,নারায়ণগঞ্জে শিশুর লাশ রেখে ডাক্তার নার্স উধাও,381,112.0,0.24107744107744108,24.107744107744107
20169836,"

রাবির ছাত্রীকে নেকাব খুলতে বাধ্য করায় শিক্ষকের শাস্তি দাবি
",380,113.0,0.2404040404040404,24.04040404040404
20051729,বঙ্গবন্ধুর নির্দেশের পর সর্বস্তরে বিস্তৃত অসহযোগ,379,114.0,0.23973063973063974,23.973063973063972
20169815,"

ভারতের নির্বাচনী বন্ডের তথ্য ১ দিনে জানাতে নির্দেশ সুপ্রিম কোর্টের
",379,114.0,0.23973063973063974,23.973063973063972
20051770,এবার সাদাকালো জেরুজালেমের রমজান,378,116.0,0.23905723905723905,23.905723905723907
20051758,ফুলেল শুভেচ্ছায় চিরবিদায়,377,117.0,0.2383838383838384,23.83838383838384
20051740,কেন হাজার হাজার টন আঙুর ধ্বংস করছে অস্ট্রেলিয়া,375,118.0,0.23703703703703705,23.703703703703706
20051845,গ্রেফতার জুলুম নির্যাতনের কাছে বিএনপি মাথা নত করবে না: দুলু,374,119.0,0.23636363636363636,23.636363636363637
20051733,দোয়ারাবাজারে প্রেমিককে বেঁধে প্রেমিকাকে সংঘবদ্ধ ধর্ষণ,370,120.0,0.23367003367003367,23.367003367003367
20169362,"

নায়িকা নুসরত বাদ, মমতার প্রার্থী এবার হাজি নুরুল
",367,121.0,0.23164983164983166,23.164983164983166
20169166,"

লোকসভা নির্বাচনে প্রার্থী তালিকা ঘোষণা মমতার 
",365,122.0,0.23030303030303031,23.03030303030303
20046811,"রমজান উপলক্ষ্যে ৫০,০০০ ফ্রি মিল বিতরণের লক্ষ্য ডোমিনোজ পিৎজা’র",364,123.0,0.22962962962962963,22.962962962962962
20168944,"

আক্ষেপ সঙ্গী করে চট্টগ্রামে টাইগাররা
",364,123.0,0.22962962962962963,22.962962962962962
20051847,"রোজায় বিএনপি যত আন্দোলন করবে, তত জনবিচ্ছিন্ন হবে: ওবায়দুল কাদের",361,125.0,0.22760942760942762,22.76094276094276
20046730,৩ ফুট উচ্চতার দৃঢ়চেতা একজন ডাক্তার,361,125.0,0.22760942760942762,22.76094276094276
20046801,‘৩১ আর ১৩’ বছরের অপেক্ষা ফুরাবে কি নিউজিল্যান্ডের?,358,127.0,0.2255892255892256,22.55892255892256
20169281,"

আশ্রয়প্রার্থীদের কেন ডিজিটাল ডেবিট কার্ড দেবে জার্মানি
",357,128.0,0.2249158249158249,22.49158249158249
20168812,"

রমজানে স্কুল খোলা রাখার সিদ্ধান্ত হাইকোর্টে স্থগিত
",354,129.0,0.2228956228956229,22.28956228956229
20168677,"

নির্বাচন কমিশনারের পদত্যাগে চাপে মোদি
",353,130.0,0.2222222222222222,22.22222222222222
20173279,"

মেজ মেয়েকে নিজের কাছে নিতে জাপানি মায়ের আপিল
",352,131.0,0.22154882154882155,22.154882154882156
20169228,"

 মধ্যবর্তী নির্বাচন কি মামাবাড়ির আবদার : ওবায়দুল কাদের
",352,131.0,0.22154882154882155,22.154882154882156
20046797,বেগমগঞ্জে প্রেমের ফাঁদে ফেলে অপহরণ নারীসহ গ্রেপ্তার ৪,350,133.0,0.2202020202020202,22.02020202020202
20169297,"

মোদি আউট, নির্বাচনে মমতার প্রার্থী হলেন ইউসুফ পাঠান
",350,133.0,0.2202020202020202,22.02020202020202
20044788,বাংলাদেশি শ্রমিকদের জন্যই বন্ধ হতে পারে মালয়েশিয়ার শ্রমবাজার,347,135.0,0.21818181818181817,21.818181818181817
20046745,দ্রব্যমূল্য নিয়ন্ত্রণের দাবিতে রাজধানীতে জামায়াতের বিক্ষোভ,347,135.0,0.21818181818181817,21.818181818181817
20169208,"

গ্র্যাজুয়েটদের বিশ্বব্যাপী কর্মক্ষেত্রে সুযোগ নেয়ার আহ্বান শিক্ষামন্ত্রীর
",347,135.0,0.21818181818181817,21.818181818181817
20051726,পুনর্নির্বাচনের দাবি খোকনের প্রত্যাখ্যান মঞ্জুরুলের,345,138.0,0.21683501683501682,21.68350168350168
20169940,"
বিএডিসি উইমেনস অ্যাসোসিয়েশনে বক্তারা 
নারীরা উচ্চ আসনে অধিষ্ঠিত হতে নানা বাধার শিকার
",345,138.0,0.21683501683501682,21.68350168350168
20051636,নগদ ডলার ছাড়াই পণ্য আমদানি করা যাবে,343,140.0,0.21548821548821548,21.548821548821547
20169845,"

তেজগাঁওয়ে ৯০০ অসহায় পরিবারের মাঝে জামায়াতের খাদ্যসামগ্রী বিতরণ
",342,141.0,0.21481481481481482,21.48148148148148
20051743,ডিইউজের নির্বাচনে ভোটগ্রহণ চলছে,342,141.0,0.21481481481481482,21.48148148148148
20051658,বাবার কাছ থেকে মেজ মেয়েকেও নিতে জাপানি মায়ের আপিল,342,141.0,0.21481481481481482,21.48148148148148
20173273,"

নিজের বয়স নিয়ে রসিকতা বাইডেনের
",339,144.0,0.2127946127946128,21.27946127946128
20046813,"বিয়ে করতে গিয়ে গ্রেপ্তার সোফিয়া, হয়েছেন প্রতারণার শিকার",339,144.0,0.2127946127946128,21.27946127946128
20173321,"

  পাকিস্তানে বিরোধীদলীয় নেতা হতে পারেন ওমর আইয়ুব
",337,146.0,0.21144781144781144,21.144781144781145
20169386,"

হঠাৎ পদ থেকে ইস্তফা দিলেন সায়ন্তিকা
",336,147.0,0.21077441077441078,21.07744107744108
20173552,"

চেক প্রজাতন্ত্রের নতুন বিশ্বসুন্দরী : ক্রিস্টিনা
",336,147.0,0.21077441077441078,21.07744107744108
20051859,"নুসরত বাদ, নতুন প্রার্থীর নাম ঘোষণা মমতার",336,147.0,0.21077441077441078,21.07744107744108
20169384,"

সেই নেপালের মাঠেই শিরোপা জয়
",335,150.0,0.2101010101010101,21.01010101010101
20169615,"

মিথ্যা অজুহাতে রুহুল কুদ্দুস কাজলকে গ্রেফতার করা হয়েছে : রিজভী
",335,150.0,0.2101010101010101,21.01010101010101
20046764,"পাথরঘাটায় অভিভাবকের ওপরে হামলা, শিক্ষার্থীদের টিসি আবেদন",335,150.0,0.2101010101010101,21.01010101010101
20169782,"

তুরস্কে শোচনীয় অবস্থা কৃষকদের
",333,153.0,0.20875420875420875,20.875420875420875
20168937,"

সেই নেপালেই আরেকটি প্রথম
",332,154.0,0.2080808080808081,20.80808080808081
20169893,"

রাজশাহীতে সনি হত্যা মামলায় তরুণ-তরুণীর যাবজ্জীবন কারাদণ্ড
",332,154.0,0.2080808080808081,20.80808080808081
20173325,"

রমজানের আগেই দ্রব্যমূল্য বৃদ্ধি সরকারের চরম ব্যর্থতা : হেফাজত
",331,156.0,0.2074074074074074,20.74074074074074
20222925,"

ন্যায় ও ইনসাফ ভিত্তিক সমাজ প্রতিষ্ঠা করতে হবে : শামসুল ইসলাম
",331,156.0,0.2074074074074074,20.74074074074074
20169202,"

দক্ষতানির্ভর কর্মসংস্থানের সৃষ্টি হলেও দক্ষ প্রার্থী মিলছে না : শিক্ষামন্ত্রী
",327,158.0,0.2047138047138047,20.47138047138047
20169323,"

স্টারদের বাদ দিয়ে লড়াকুদের বাছাই করলেন মমতা
",327,158.0,0.2047138047138047,20.47138047138047
20169908,"

জবাবদিহিমূলক সরকারের অভাবে দ্রব্যমূল্য নিয়ন্ত্রনহীন : লেবার পার্টি
",325,160.0,0.20336700336700336,20.336700336700336
20169769,"

মুখোমুখি অবস্থানে এএফডি ও জার্মান গোয়েন্দা সংস্থা
",324,161.0,0.2026936026936027,20.26936026936027
20051822,উচ্চশিক্ষার মানোন্নয়নে রাজনৈতিক অঙ্গীকারের বাস্তবায়ন দরকার: ইউজিসি,323,162.0,0.20202020202020202,20.2020202020202
20046771,জেলা পরিষদ চেয়ারম্যান নির্বাচিত হয়ে পরিকল্পনার কথা জানালেন এমপি পত্নী,321,163.0,0.20067340067340067,20.067340067340066
20046787,"‘আরও আসছে,’ রেকর্ড গড়া হ্যাটট্রিকের পর কেইন",319,164.0,0.19932659932659932,19.93265993265993
20046783,১৬ বছর বয়সী ইয়ামালের জন্য ২০ কোটি ইউরো খরচ করতে চায় পিএসজি,317,165.0,0.19797979797979798,19.7979797979798
20173169,"

হুন্ডি কারণে প্রতিদিন বন্ধ হচ্ছে ২০০ এমএফএস হিসাব : বিবি গভর্নর
",315,166.0,0.19663299663299663,19.663299663299664
20051926,রমজান মাসজুড়ে স্কুল বন্ধের আদেশের বিরুদ্ধে রাষ্ট্রপক্ষের আপিল,313,167.0,0.19528619528619529,19.52861952861953
20051761,"৪৭-এ দেশভাগের সময় বিচ্ছিন্ন, দুই বন্ধুর আবেগঘন পুনর্মিলনের ভিডিও ভাইরাল",312,168.0,0.19461279461279463,19.461279461279464
20169874,"

সোনারগাঁওয়ে একই পরিবারের ৩ জনকে কুপিয়ে জখম
",311,169.0,0.19393939393939394,19.393939393939394
20044799,অতিরিক্ত রিজার্ভ নিয়ে বিপাকে নেপাল,310,170.0,0.19326599326599325,19.326599326599325
20044801,সুপ্রিমকোর্ট বার নির্বাচনে আইনজীবীদের ভোটের প্রতিফলন ঘটেনি: রিজভী,310,170.0,0.19326599326599325,19.326599326599325
20169317,"

জরায়ুমুখের ক্যান্সার প্রতিরোধের সহজ উপায়
",310,170.0,0.19326599326599325,19.326599326599325
20173143,"

মঙ্গলবার বিভিন্ন বিদ্যালয়ে ছুটির ঘোষণা, অপেক্ষা পরবর্তী নির্দেশনার
",307,173.0,0.19124579124579125,19.124579124579125
20051754,অবশেষে সাংবাদিক বৃষ্টির লাশ বুঝে পেল পরিবার,306,174.0,0.19057239057239056,19.057239057239055
20169045,"

ভেড়ামারায় ৪ কিমি জুড়ে পানের বরজে আগুন 
শত কোটি টাকা ক্ষতির আশঙ্কা
",306,174.0,0.19057239057239056,19.057239057239055
20169995,"

বাংলাদেশ কওমি ছাত্র ফোরামের সভাপতি জামিল, সম্পাদক সাজিদ
",306,174.0,0.19057239057239056,19.057239057239055
20044792,সাংবাদিক কাওসারকে কৃষি মন্ত্রণালয়ের তলবে ডিআরইউ’র নিন্দা,304,177.0,0.1892255892255892,18.92255892255892
20051927,বাংলাদেশ কওমি ছাত্র ফোরামের নতুন কেন্দ্রীয় কমিটি,304,177.0,0.1892255892255892,18.92255892255892
20051868,ইমরান হাশমির নায়িকার ভিডিও ভাইরাল,304,177.0,0.1892255892255892,18.92255892255892
20046753,শীর্ষ সন্ত্রাসী নয়ন নিহত গফরগাঁওয়ে আনন্দ মিছিল,302,180.0,0.18787878787878787,18.787878787878785
20046747,সম্পাদক প্রার্থী কাজল ৪ দিনের রিমান্ডে,301,181.0,0.1872053872053872,18.72053872053872
20170039,"

বগুড়ার চেলোপাড়া বস্তিতে আগুন
",301,181.0,0.1872053872053872,18.72053872053872
20046795,কবি ও গবেষক জয়দুল হোসেন সংবর্ধিত,301,181.0,0.1872053872053872,18.72053872053872
20046786,গোপন স্থানে চুলকানি হলে করণীয়,300,184.0,0.18653198653198652,18.65319865319865
