id,title,body_len,T3_rank,T3_S_scale,T3_S_score
20180604,"
	জামালগঞ্জের হাওরে ফসল রক্ষা বাঁধ নিয়ে শঙ্কা  
বর্ধিত সময়েও শেষ হয়নি কাজ গুণগত মান নিয়ে প্রশ্ন
",468,60.0,0.22073412698412698,22.073412698412696
20173737,"

দ্বিতীয়বার ময়মনসিংহের মেয়র হলেন টিটু
",465,61.0,0.21924603174603174,21.924603174603174
20046653,"ব্রিগেড থেকে পূর্ণাঙ্গ তালিকা প্রকাশ, লোকসভার প্রচার শুরু করে দিলো তৃণমূল",465,61.0,0.21924603174603174,21.924603174603174
20181497,"

আশুলিয়ায় ‘পুলিশ কর্মকর্তার স্ত্রী’র দাপটে অতিষ্ঠ এলাকাবাসী
",464,63.0,0.21875,21.875
20180887,"

সীমান্ত হত্যা শূন্যে নামাতে যৌথ টহল জোরদারে উভয় পক্ষ সম্মত
	বিজিবি-বিএসএফ সীমান্ত সম্মেলন
",464,63.0,0.21875,21.875
20173776,"
ওষুধের দাম একধাপে অনেক বৃদ্ধি 
হুমকিতে পড়বে জনস্বাস্থ্য
",461,65.0,0.21726190476190477,21.726190476190478
20181073,"

'দেশের ৯৬ ভাগ মানুষ এই সরকারকে ‘না’ বলে বলে দিয়েছে'
",453,66.0,0.21329365079365079,21.32936507936508
20180896,"
জেলা পরিষদ নির্বাচন 
সিরাজগঞ্জে হেনরীর স্বামী বি-বাড়িয়ায় বিল্লাল জয়ী
",451,67.0,0.2123015873015873,21.23015873015873
20180429,"

৭ ছক্কায় একক আসনে রিশাদ
",436,68.0,0.2048611111111111,20.48611111111111
20181201,"

৬০ বছরের রেকর্ড স্পর্শ করলেন বায়ার্নের কেন
",433,69.0,0.20337301587301587,20.33730158730159
20046627,সীমান্ত এলাকায় ‘দুয়ার স্কুল’ উদ্বোধন করলেন অর্থমন্ত্রী,430,70.0,0.20188492063492064,20.188492063492063
20181706,"

মুসলমানদের ধর্মীয় স্বাধীনতা সঙ্কুচিত করার ষড়যন্ত্র চলছে : নেজামে ইসলাম পার্টি
",429,71.0,0.2013888888888889,20.13888888888889
20181100,"

আত্মশুদ্ধি ও তাজকিয়া অর্জনের মাস পবিত্র মাহে রমজান : সেলিম উদ্দিন
",427,72.0,0.2003968253968254,20.03968253968254
20180413,"

আরেকটি প্রথমের অপেক্ষায় বাংলাদেশ
",424,73.0,0.19890873015873015,19.890873015873016
20181487,"

চুয়েট, কুয়েট ও রুয়েটের সমন্বিত ভর্তি পরীক্ষার ফল প্রকাশ, ভর্তি শুরু ২৮ এপ্রিল
",422,74.0,0.19791666666666666,19.791666666666664
20046693,পথ হারিয়েছেন মোস্তাফিজ!,419,75.0,0.19642857142857142,19.642857142857142
20046696,‘প্রথম ৭০০’ অ্যান্ডারসনের,418,76.0,0.19593253968253968,19.59325396825397
20046648,ইউক্রেনের প্রতিরক্ষাকে চুরমার করে দিচ্ছে রাশিয়ার নতুন বোমা,417,77.0,0.19543650793650794,19.543650793650794
20046644,পণ্যের দাম নিয়ন্ত্রণে সরকার ব্যর্থ হয়েছে: মান্না,412,78.0,0.19295634920634921,19.29563492063492
20181728,"

মাহে রমজানের শুভেচ্ছা জানিয়েছে ঢাকা মহানগরী দক্ষিণ জামায়াত
",411,79.0,0.19246031746031747,19.246031746031747
20046687,কেব্‌ল টিভি সার্ভিস বন্ধ রেখে প্রতীকী ধর্মঘটের ডাক কোয়াবের,410,80.0,0.19196428571428573,19.196428571428573
20051915,চিফ জুডিশিয়াল ম্যাজিস্ট্রেটের কার্যালয় চট্টগ্রামে চাকরি,408,81.0,0.1909722222222222,19.09722222222222
20180840,"
	মুক্তি দাবি বিএফইউজে-ডিইউজের 
সাংবাদিক শফিউজ্জামান রানাকে কারাদণ্ডের নিন্দা ও প্রতিবাদ
",407,82.0,0.19047619047619047,19.047619047619047
20051668,পাকিস্তানে তত্ত্বাবধায়ক বাতিল করবে জোট সরকার,405,83.0,0.18948412698412698,18.948412698412696
20173769,"
করতোয়ায় বোরো আবাদ 
এর কারণ কী?
",398,84.0,0.18601190476190477,18.601190476190478
20046695,ভেট্টরিকে টপকালেন হেনরি,398,84.0,0.18601190476190477,18.601190476190478
20046830,"ওসমানীনগরে মহাসড়কে যানজট, বাড়ছে ঝুঁকি",393,86.0,0.18353174603174602,18.3531746031746
20181386,"

দিল্লিতে নামাজরত মুসল্লিদের লাথি, ভারতের স্বরাষ্ট্রমন্ত্রীকে মাহমুদ মাদানির চিঠি
",387,87.0,0.18055555555555555,18.055555555555554
20046690,বিস্ফোরক ফিফটিতে ছক্কার নতুন রেকর্ড রিশাদের,387,87.0,0.18055555555555555,18.055555555555554
20051639,আগামী বাজেট উৎসাহব্যঞ্জক হবে: অর্থমন্ত্রী,381,89.0,0.1775793650793651,17.75793650793651
20180815,"

হালদা নিয়ে পরিবেশবিদদের নয়া শঙ্কা
",381,89.0,0.1775793650793651,17.75793650793651
20046607,কানাইঘাটে শিয়ালাইন বিল শুকিয়ে মাছ আহরণের অভিযোগ,379,91.0,0.1765873015873016,17.658730158730158
20051704,রোজায় কম দামে মাছ মাংস দুধ ডিম মিলবে যেখানে,377,92.0,0.17559523809523808,17.559523809523807
20180593,"

মিরসরাইয়ে শিল্পকারখানা-বিপণিবিতান ও আবাসিক ভবনে ফায়ার সেফটি নেই
বাণিজ্যিক ভবনে রয়েছে হোটেল ও রেস্টুরেন্ট
",374,93.0,0.17410714285714285,17.410714285714285
20046664,ইমা থেকে নিউজ টোয়েন্টিফোরের সদস্যপদ প্রত্যাহার,374,93.0,0.17410714285714285,17.410714285714285
20051647,রমজানে মানুষকে জিম্মি করে কেউ রেহাই পাবে না: নানক,371,95.0,0.17261904761904762,17.261904761904763
20051633,বাজারমূলধন কমেছে ১২ হাজার কোটি টাকা,371,95.0,0.17261904761904762,17.261904761904763
20181844,"

সোনারগাঁওয়ে নির্বাচনী সহিংসতায় নিহত ১ : পুলিশসহ আহত ২০
",369,97.0,0.17162698412698413,17.16269841269841
20051811,নেপালে ফের উড়ল লাল-সবুজের কেতন,368,98.0,0.17113095238095238,17.113095238095237
20051706,বিএনপিপন্থি আইনজীবী রুহুল কুদ্দুস কাজল রিমান্ডে,368,98.0,0.17113095238095238,17.113095238095237
20173810,"

সফল হতে দক্ষতার পাশাপাশি নৈতিকতা অর্জন করতে হবে : ড. চৌধুরী মাহমুদ হাসান
",367,100.0,0.17063492063492064,17.063492063492063
20051799,"বেটিং সাইটে বিনিয়োগে বোনের নাম, নিশ্চুপ সাকিব",365,101.0,0.16964285714285715,16.964285714285715
20046645,সাংবাদিককে কারাদণ্ড- ক্ষমতার অপব্যবহার কি না সেটা তদন্ত শেষে ব্যবস্থা: তথ্য প্রতিমন্ত্রী,363,102.0,0.16865079365079366,16.865079365079367
20051921,অছাত্র ও বহিরাগত ঠেকাতে নজরদারি হবে বিশেষ অ্যাপে,361,103.0,0.16765873015873015,16.765873015873016
20181470,"

আমতলী পৌরসভা নির্বাচনী জের ধরে দু’পক্ষের সংঘর্ষে আহত ২০
",357,104.0,0.16567460317460317,16.567460317460316
20046819,বেটিং কাণ্ডের তদন্তে উঠে এলো সাকিবের বোনের নাম,356,105.0,0.16517857142857142,16.517857142857142
20181306,"

জার্মানিতে আশ্রয়প্রার্থীদের ডিজিটাল ডেবিট কার্ড দেয়া হবে
",355,106.0,0.16468253968253968,16.46825396825397
20051705,ব্যারিস্টার কাজলকে ৭ দিনের রিমান্ডে পেতে চায় পুলিশ,354,107.0,0.16418650793650794,16.418650793650794
20181815,"

খালিস্তানপন্থী নিজ্জরকে হত্যার ভিডিও সম্প্রচার কানাডার সরকারি চ্যানেলে
",354,107.0,0.16418650793650794,16.418650793650794
20181082,"

বিজিএমইএ নির্বাচনে সব পদে সম্মিলিত পরিষদ জয়ী
",352,109.0,0.16319444444444445,16.319444444444446
20044815,সিলেটে আজ থেকে হকার পুনর্বাসন কাজ শুরু করছেন মেয়র,351,110.0,0.1626984126984127,16.26984126984127
20180943,"

 দ্বিতীয়বার পাকিস্তানের প্রেসিডেন্ট হলেন আসিফ আলী জারদারি
",350,111.0,0.16220238095238096,16.220238095238095
20046817,রেকর্ড গড়ে মাবিয়া বললেন আমি ফুরিয়ে যাইনি,347,112.0,0.16071428571428573,16.071428571428573
20181625,"

চাঁদ দেখা গেছে সৌদি আরবে, রোজা শুরু সোমবার
",347,112.0,0.16071428571428573,16.071428571428573
20046815,"অশ্বিনের কীর্তি, ইংল্যান্ডকে ইনিংস ব্যবধানে হারালো ভারত",345,114.0,0.1597222222222222,15.972222222222221
20046828,কিশোরগঞ্জে জনতার মুখোমুখি মেয়র পারভেজ,345,114.0,0.1597222222222222,15.972222222222221
20051796,"বেটিং সাইটে বিনিয়োগে সাকিবের বোনের নাম, যা জানাল বিসিবি",345,114.0,0.1597222222222222,15.972222222222221
20181572,"

নরসিংদীতে পরাজিত মেম্বার প্রার্থীর হামলায় আহত ৭
",344,117.0,0.15922619047619047,15.922619047619047
20181443,"

টাইব্রেকারে ভারতকে হারিয়ে চ্যাম্পিয়ন বাংলাদেশ
",341,118.0,0.15773809523809523,15.773809523809524
20180783,"
 হেলথ টিপস 
ইফতার-সাহরি নিয়ে পরামর্শ
",341,118.0,0.15773809523809523,15.773809523809524
20046610,কুড়িগ্রামে হচ্ছে বিশেষ অর্থনৈতিক অঞ্চল,340,120.0,0.1572420634920635,15.724206349206348
20046617,শ্রীপুরে নতুন বেতন কাঠামো বাস্তবায়নে শ্রমিকদের মহাসড়ক অবরোধ,340,120.0,0.1572420634920635,15.724206349206348
20051692,ইসরাইলিদের হামলায় অন্তঃসত্ত্বা নারীসহ নিহত ৫,339,122.0,0.15674603174603174,15.674603174603174
20180857,"
 রাজপথে মৃত্যুর হানা 
তিন জেলায় নিহত ৩
",337,123.0,0.15575396825396826,15.575396825396826
20047120,‘বিদেশে চিকিৎসা করাতে বছরে ৬০ হাজার কোটি টাকা চলে যাচ্ছে’,336,124.0,0.1552579365079365,15.525793650793652
20181975,"

ক্ষতিকর কীটপতঙ্গ নষ্ট করে ২০-৩০ শতাংশ ফসল
	কীটপতঙ্গ গবেষণার ৫০ বছর নিয়ে ঢাকায় আন্তর্জাতিক সম্মেলন
",335,125.0,0.15476190476190477,15.476190476190476
20222865,"

অস্ট্রেলিয়ার দরকার ২০২ রান, নিউজিল্যান্ডের ৬ উইকেট
",334,126.0,0.15426587301587302,15.426587301587302
20181621,"

সিদ্ধিরগঞ্জে মহাসড়কের পাশে ময়লা না ফেলতে হাইকোর্টের নির্দেশনা
",330,127.0,0.15228174603174602,15.228174603174601
20180498,"

মার্চেই রামগড়-সাব্রুম চেকপোস্ট দিয়ে যাত্রী পারাপার 	
ভবন উদ্বোধন করলেন মোদি
",330,127.0,0.15228174603174602,15.228174603174601
20180910,"

টেকনাফের উনচিপ্রাং সীমান্তে ফের গুলি মর্টার শেলের শব্দ
",329,129.0,0.15178571428571427,15.178571428571427
20181847,"

আমিরাত বাংলাদেশের সাথে সম্পর্ককে অংশীদারিত্বে উন্নীত করতে চায় : পররাষ্ট্রমন্ত্রী
",328,130.0,0.15128968253968253,15.128968253968253
20051689,মানচিত্রখচিত পতাকা উড়ছে ঘরেঘরে,327,131.0,0.15079365079365079,15.079365079365079
20173804,"

ডোম-ইনোর বিরুদ্ধে সংবাদ সম্মেলন
",327,131.0,0.15079365079365079,15.079365079365079
20180891,"

দেশে ৩২ লাখ মানুষ গ্লুকোমায় ভুগছে
",326,133.0,0.15029761904761904,15.029761904761903
20181816,"

উগ্র ইহুদিদের ইসরাইল ত্যাগের হুমকি দিলেন প্রধান রাব্বি
",325,134.0,0.1498015873015873,14.98015873015873
20044810,ব্রাহ্মণবাড়িয়া জেলা পরিষদে বিল্লালের চমক,324,135.0,0.14930555555555555,14.930555555555555
20180600,"

  শৈলকুপার হাটবাজারে অপরিপক্ব পেঁয়াজ উৎপাদন ব্যাহতের আশঙ্কা
",324,135.0,0.14930555555555555,14.930555555555555
20181028,"

হামাসের অর্থায়ন ঠেকাতে লেবাননের ওপর চাপ যুক্তরাষ্ট্রের
",322,137.0,0.14831349206349206,14.831349206349206
20181920,"

 ‘কিছু নেই’ তদন্ত রিপোর্টে
",322,137.0,0.14831349206349206,14.831349206349206
20181183,"

কোস্ট গার্ডকে ত্রিমাত্রিক বাহিনী হিসেবে গড়ে তোলা হবে : প্রধানমন্ত্রী
",321,139.0,0.14781746031746032,14.781746031746032
20181698,"

ভেড়ামারায় ৪ কিমিজুড়ে পানের বরজে আগুন, শত কোটি টাকার ক্ষতির শঙ্কা
",320,140.0,0.14732142857142858,14.732142857142858
20180677,"

ইন্দুরকানীতে রুটির দোকানের চুল্লির পাশে তেল গ্যাসের গুদাম
",319,141.0,0.14682539682539683,14.682539682539684
20181344,"

বিদেশে বসে দেশের বিরুদ্ধে ষড়যন্ত্রকারীদের তালিকা করুন : প্রবাসীদেরকে পররাষ্ট্রমন্ত্রী
",315,142.0,0.14484126984126985,14.484126984126986
20181055,"

গাজায় জেটি নির্মাণসামগ্রী নিয়ে যুক্তরাষ্ট্র ছেড়েছে মার্কিন জাহাজ
",315,142.0,0.14484126984126985,14.484126984126986
20044806,ইফতারে বরই খাওয়ার পরামর্শ রোজাদারের সঙ্গে পরিহাস: ডা. শাহাদাত,311,144.0,0.14285714285714285,14.285714285714285
20222839,"

তুরস্কে স্থানীয় নির্বাচন ৩১ মার্চ অবসরের ইঙ্গিত এরদোগানের
",310,145.0,0.1423611111111111,14.23611111111111
20181660,"

অবশেষে ডিএনএ পরীক্ষায় অভিশ্রুতির পরিচয় শনাক্ত
",307,146.0,0.14087301587301587,14.087301587301587
20046622,পায়ে শিকল বেঁধে এসএসসি পরীক্ষা দিচ্ছে আলম,307,146.0,0.14087301587301587,14.087301587301587
20046663,"হাসি ফুটল সেই কৃষকের মুখে, স্বপ্ন কিনে নিলো তাঁর ক্যাপসিকাম",306,148.0,0.14037698412698413,14.037698412698413
20046689,শিরোপা লড়াইয়ে বাংলাদেশ ভারত মুখোমুখি আজ,306,148.0,0.14037698412698413,14.037698412698413
20173833,"

হাটহাজারীতে ভয়াবহ অগ্নিকাণ্ডে ৪০ লক্ষাধিক টাকার সম্পদ পুড়ে ছাই
",305,150.0,0.13988095238095238,13.988095238095239
20181835,"

মার্কিন জোটের ওপর হাউছিদের বড় ধরনের হামলা
",305,150.0,0.13988095238095238,13.988095238095239
20173838,"

 আর্মি মেডিক্যাল কোর ও আর্মি ডেন্টাল কোরের অধিনায়ক সম্মেলন অনুষ্ঠিত
",303,152.0,0.1388888888888889,13.88888888888889
20051707,দেশের বিরুদ্ধে ষড়যন্ত্র-অপপ্রচারকারীদের তালিকা করুন: প্রবাসীদের পররাষ্ট্রমন্ত্রী,301,153.0,0.1378968253968254,13.789682539682541
20051920,ভিকারুননিসার সেই ১৬৯ শিক্ষার্থীর ভর্তি বহালের দাবিতে মানববন্ধন,300,154.0,0.13740079365079366,13.740079365079366
20046611,ফরিদগঞ্জে ইফতার সামগ্রী বিতরণ অনুষ্ঠানে হামলা-ভাঙচুর,299,155.0,0.13690476190476192,13.690476190476192
20044808,রংপুরে কৃষক সমিতির সমাবেশ পণ্ড,298,156.0,0.13640873015873015,13.640873015873014
20046614,শর্ত গোপন করে বেরোবির ২ শিক্ষকের পিএইচডিতে ভর্তি,298,156.0,0.13640873015873015,13.640873015873014
20173852,"

স্মার্ট বাংলাদেশ বিনির্মাণে চট্টগ্রামের গুরুত্ব অপরিসীম :  তাজুল ইসলাম  
",297,158.0,0.1359126984126984,13.59126984126984
20051688,"সভাপতিসহ ৪ পদে বিএনপি, সম্পাদকসহ ১০ পদে আওয়ামী লীগের জয়",295,159.0,0.1349206349206349,13.492063492063492
20051684,"উড়ন্ত বিমানে ২৮ মিনিট ঘুমে দুই পাইলট, অতঃপর...",295,159.0,0.1349206349206349,13.492063492063492
20051809,পরাজয়ে শঙ্কিত অস্ট্রেলিয়া,295,159.0,0.1349206349206349,13.492063492063492
20046814,"‘৩৬০০’ গোলেও জয়বঞ্চিত নাপোলি, নজর বার্সা ম্যাচে",293,162.0,0.13392857142857142,13.392857142857142
20181765,"

ফতুল্লায় গৃহবধূর লাশ উদ্ধার, স্বামী আটক
",292,163.0,0.13343253968253968,13.343253968253968
20051712,আমি একজন বিশ্বস্ত কর্মকর্তা হারালাম: প্রধানমন্ত্রী,291,164.0,0.13293650793650794,13.293650793650794
20046669,"আয়কর অস্বস্তিতে কংগ্রেস, ৬৫ কোটি টাকার জরিমানা বহাল",291,164.0,0.13293650793650794,13.293650793650794
20173842,"

হোমকেয়ার ব্র্যান্ড ‘টাইলক্স’ এর শুভেচ্ছাদূত হলেন সাকিব আল হাসান
",290,166.0,0.1324404761904762,13.244047619047619
20180920,"

রাশিয়া-ইউক্রেন যুদ্ধে ২ বছরে নিহত ১১ হাজার বেসামরিক
",288,167.0,0.1314484126984127,13.14484126984127
20173812,"

নারীকে উন্নয়নের মূল স্রোতধারায় সম্পৃক্ত করেছেন প্রধানমন্ত্রী : সাঈদ খোকন
",288,167.0,0.1314484126984127,13.14484126984127
20047186,রোজায় সুলভ মূল্যে দুধ-ডিম-মাছ-মাংস বিক্রি কার্যক্রম উদ্বোধন,286,169.0,0.13045634920634921,13.045634920634921
20051690,আলোচনার সাহস থাকা উচিত ইউক্রেনের: পোপ ফ্রান্সিস,285,170.0,0.12996031746031747,12.996031746031747
20181507,"

কুড়িগ্রামে গড়ে তোলা হবে ভুটানিজ বিশেষ অর্থনৈতিক অঞ্চল
",283,171.0,0.12896825396825398,12.896825396825399
20044805,ঈশ্বরদীতে সাবেক এমপি’র বাড়িতে হামলা-ভাঙচুর,283,171.0,0.12896825396825398,12.896825396825399
20051651,পণ্যের দাম নিয়ন্ত্রণে সরকার ব্যর্থ: মান্না,282,173.0,0.1284722222222222,12.847222222222221
20046639,পণ্যের মূল্যবৃদ্ধিতে জনজীবনে অন্ধকার নেমে এসেছে: ফখরুল,280,174.0,0.12748015873015872,12.748015873015872
20051839,সুপ্রিমকোর্ট বারে ফল জালিয়াতি হয়েছে: রিজভী,280,174.0,0.12748015873015872,12.748015873015872
20051835,পণ্যের মূল্যবৃদ্ধিতে জনজীবনে অন্ধকার নেমে এসেছে: ফখরুল,279,176.0,0.12698412698412698,12.698412698412698
20181146,"

আবারো হিলি স্থল বন্দর দিয়ে আলু আমদানি শুরু
",278,177.0,0.12648809523809523,12.648809523809524
