id,title,T4_title_weight,T4_rank,T4_S_scale,T4_S_score
20178389,"

ছাত্রদলের নবনির্বাচিত নেতারা জীবন বাজি রেখে ভোটাধিকার নিশ্চিত করবে : প্রত্যাশা মঈন খানের
",0.004666355576294,15.0,0.5529818617703283,55.298186177032825
20178014,"

দলীয় প্রার্থী শুধু জাপার বাকিরা সবাইতন্ত্র
	ময়মনসিংহ ও কুমিল্লা সিটি নির্বাচন কাল
",0.004666355576294,15.0,0.5529818617703283,55.298186177032825
20178494,"

মিয়ানমার সীমান্তের ওপারে জান্তা বাহিনীর দফায় দফায় হামলা, এপারে আতঙ্ক
",0.004666355576294,15.0,0.5529818617703283,55.298186177032825
20178706,"

রাঙামাটিতে সড়ক দুর্ঘটনায় নিহত পরিবারে জামায়াতে ইসলামীর আর্থিক সহায়তা প্রদান
",0.0045336307802892,19.0,0.5355058384945769,53.55058384945769
20044839,চিকিৎসকদের দোষ না দিয়ে সুযোগ-সুবিধা দিয়ে কাজ আদায় করে নিতে হবে- সিলেটে স্বাস্থ্যমন্ত্রী,0.004401896333727001,20.0,0.5181602156446012,51.81602156446012
20182403,"

 ধাপেরহাটে ভাই-ভাতিজা-স্ত্রীসহ ৫ প্রার্থী, মাঠে লড়ছেন ২ জন
",0.0043430325477591,21.0,0.5104095546932244,51.040955469322434
20182385,"

 কক্সবাজার-টেকনাফ মেরিন ড্রাইভ সড়কে অজ্ঞাত ব্যক্তির লাশ উদ্ধার
",0.0043386418756163,22.0,0.5098314299503466,50.983142995034655
20182356,"

সিটি করপোরেশনের ভোট কাল, শেষ মুহূর্তের প্রচারে সরব ময়মনসিংহ
",0.0043366704809008,23.0,0.509571854189292,50.9571854189292
20182334,"

   চট্টগ্রাম পাসপোর্ট অফিসে অনিয়ম : পুলিশ ও আনসারের সম্পৃক্ততা পেয়েছে দুদক
",0.004322559188543001,24.0,0.5077138044418513,50.771380444185134
20046422,চিলমারী-রৌমারী নৌ-রুটে ২ মাস ধরে ফেরি চলাচল বন্ধ,0.0043072730340624,25.0,0.5057010592763583,50.57010592763584
20177946,"

চট্টগ্রামে দলবদ্ধ ধর্ষণে অসুস্থ প্রেমিকার মৃত্যু প্রেমিকসহ গ্রেফতার ২
",0.0041997200186646,26.0,0.4915394326847362,49.15394326847362
20047129,মাদকের অভিশাপ থেকে যুবকদের দূরে রাখতে খেলাধুলার বিকল্প নেই: এমপি আজাদ,0.0041997200186646,26.0,0.4915394326847362,49.15394326847362
20046452,ইউক্রেনকে ১০ হাজার ড্রোন দেয়ার ঘোষণা দিয়েছে  বৃটিশ প্রতিরক্ষা মন্ত্রণালয়,0.0041997200186646,26.0,0.4915394326847362,49.15394326847362
20046482,"১০০তম টেস্ট, মা’কে ধরে কাঁদলেন বেয়ারস্টো, মেয়ের কাছ থেকে স্মারক নিলেন অশ্বিন",0.0041997200186646,26.0,0.4915394326847362,49.15394326847362
20046455,২০২৪ সালের সংসদীয় নির্বাচন নিয়ে চূড়ান্ত রিপোর্ট দিলো ইউরোপীয় ইউনিয়ন,0.0041997200186646,26.0,0.4915394326847362,49.15394326847362
20178648,"

কোরআনের বিধান বাস্তবায়নে দাঈদের প্রচেষ্টা চালাতে হবে : আব্দুস সবুর ফকির
",0.0041997200186646,26.0,0.4915394326847362,49.15394326847362
20178476,"

‘জামায়াতে ইসলামীর সদস্যদের জ্ঞান ও যোগ্যতায় অগ্রগামী হতে হবে-মিয়া গোলাম পরওয়ার
",0.0041997200186646,26.0,0.4915394326847362,49.15394326847362
20178320,"

নারী দিবসে অপুষ্টি ও পানিশূন্যতায় ভুগছে গাজার ৬০ হাজার গর্ভবতী নারী
",0.0041997200186646,26.0,0.4915394326847362,49.15394326847362
20178455,"

দেশের সার্বিক উন্নয়নে নারী-পুরুষের সমান অংশগ্রহণ প্রয়োজন : প্রধানমন্ত্রী
",0.0041997200186646,26.0,0.4915394326847362,49.15394326847362
20046463,মালয়েশিয়ার ইমিগ্রেশন ডিটেনশন সেন্টারে মারধর ও মানবাধিকার লঙ্ঘনের গুরুতর অভিযোগ,0.0041997200186646,26.0,0.4915394326847362,49.15394326847362
20046457,"গণতন্ত্র ফিরিয়ে আনতে রাজপথে নেমেছি, রাজপথে থাকবো: মঈন খান",0.0041997200186646,26.0,0.4915394326847362,49.15394326847362
20178019,"

প্রাথমিকে শিক্ষক নিয়োগে দ্বিতীয় ধাপের মোখিক পরীক্ষা ১৫ মার্চ  শুরু
",0.0041084845157184,37.0,0.47952635132347343,47.952635132347346
20177742,"
সন্ত্রাসী হামলায় আহত 
অটোচালক শাহাদত ও ২ প্রতিবন্ধী ভাইয়ের দিন চলে কষ্টে 
",0.0041034377388535,38.0,0.478861836533371,47.8861836533371
20177772,"

 চকরিয়ায় মহাসড়ক থেকে লুট হওয়া ১৭টি গরু উদ্ধার, গ্রেফতার ২ 
",0.0041030180929256,39.0,0.47880658128172016,47.880658128172016
20178696,"

নরসিংদীর রায়পুরায় গলায় ফাঁস দিয়ে ২ নারী-পুরুষের আত্মহত্যা
",0.0040844191506606,40.0,0.4763576376200117,47.63576376200117
20182891,"
ব   ই    আ   লো   চ   না 
চলনবিল অঞ্চলের ইতিহাস একটি ঐতিহাসিক দলিল
",0.0040627620318356,41.0,0.47350602040857737,47.35060204085774
20222813,"

১২ চীনা সামরিক বিমান, ৬ নৌযান ও ১ বেলুন শনাক্ত তাইওয়ানের
",0.0039841375373082,42.0,0.46315344471989195,46.31534447198919
20044843,সিলেটে মেয়রের কঠোর হুঁশিয়ারি রমজানে দ্রব্যমূল্য বাড়ানোর চেষ্টা করা হলে ব্যবস্থা,0.0038660738419890005,43.0,0.4476078650729288,44.760786507292885
20046424,"নবীগঞ্জে সন্ত্রাস প্রতিরোধে আওয়ামী লীগ, বিএনপি ও জাপার ঐক্য",0.0038002809539465004,44.0,0.43894484145247403,43.894484145247404
20046431,গাজীপুরের বারি’র সবজির ১৩৫টি জাত ও ৭৭টি প্রযুক্তি উদ্ভাবন,0.0037677974552558996,45.0,0.4346677026187157,43.46677026187157
20182200,"

জমি নিয়ে বিরোধের জেরে নোয়াখালীতে একই পরিবারের ৪ জনকে কুপিয়ে জখম
",0.0037333030896420003,46.0,0.4301257906738748,43.01257906738748
20046446,রাজনৈতিক সংকটের শেষ মাশুল গুনতে হয় নারীদেরকে: সাইফুল হক,0.0037331972384590994,47.0,0.4301118531294835,43.01118531294835
20178722,"

জনসংখ্যা কমায় বিপাকে থাকা দেশগুলো থেকে বাংলাদেশ-পাকিস্তান-ভারত কী পেতে পারে?
",0.0037330949918419998,48.0,0.4300983902023283,43.00983902023283
20047194,"ভারতের প্রথম এআই শিক্ষক 'আইরিস', ক্লাস নেবেন কেরালার স্কুলে",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20178451,"

মহিলা দলের বিশ্ব নারী দিবসের র‌্যালিতে পুলিশের বাধা
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20177758,"
অভিযান শেষ 
রানীনগর ও আত্রাই গুদামে কোনো ধান সংগৃহীত হয়নি
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20178587,"

সব মসজিদে একই পদ্ধতিতে খতমে তারাবিহ পড়ার আহবান ইসলামিক ফাউন্ডেশনের
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20178572,"

ইসলামের পথে অবিচল থেকে দ্বীন প্রতিষ্ঠায় আত্মনিয়োগ করতে হবে : মুজিবুর রহমান
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20177590,"

যুদ্ধের মধ্যেই পশ্চিম তীরে ইসরাইলি আবাসন প্রকল্পের নিন্দা সৌদির
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20178149,"
	সংবাদ সম্মেলনে সিআইডি 
বেইলি রোডের আগুন গ্যাস সিলিন্ডার থেকে হতে পারে
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20046861,বেইলি রোডের আগুন কফির দোকান ‘চা চুমুক’ থেকে: পুলিশ,0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20046865,নিউইয়র্ক মেয়রের ইফতার মাহফিল বর্জনের আহ্বান মুসলমান কাউন্সিলম্যানের,0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20177657,"

  কর্মসংস্থান ব্যাংকের চট্টগ্রাম বিভাগীয় ব্যবসায়িক পর্যালোচনা সভা অনুষ্ঠিত
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20177961,"
	টিসিবির দ্বিতীয় পর্বের বিক্রি শুরু 
আগের দামেই মিলবে চিনি
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20046465,৬৭ বছরের ইলিনাকে বিয়ে করছেন ৯২ বছরের রুপার্ট মারডক,0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20046870,শায়েস্তাগঞ্জ ইউনিয়ন পরিষদের ঝুঁকিপূর্ণ ভবনেই চলছে নাগরিক সেবা,0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20177779,"

  আশুগঞ্জ থেকে চুরি হওয়া ৫ টন চালসহ গ্রেফতার ২
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20177558,"

রাশিয়ার সাথে বন্ধুত্ব ঘনিষ্ঠ করতে চায় চীন, জাপানের উদ্বেগ
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20177988,"
	৭ আবেদন খারিজ 
গ্রামীণ কল্যাণকে ১১৯ কোটি টাকা আয়কর দিতে হবে
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20178216,"
সমকালীন প্রসঙ্গ 
পিটার হাস পথ হারিয়েছেন, নাকি জয় পেয়েছেন
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20174043,"
জিকে প্রকল্পে সব পাম্প অচল 
পানি সরবরাহ নিশ্চিত করুন 
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20178394,"

জিয়ার মাজারে নব-নির্বাচিত ছাত্রদলের নেতৃবৃন্দের শ্রদ্ধা ও শপথ
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20174050,"
সমকালীন প্রসঙ্গ 
পিটার হাস পথ হারিয়েছেন, নাকি জয় পেয়েছেন
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20174083,"
বিশ্বসাহিত্যের টুকিটাকি 
হিশাম মাতারের নতুন উপন্যাসে নির্বাসিত জীবন যাতনা
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20177864,"

ঢাকা থেকে সরাসরি ফ্লাইট চালানোর অনুমতি পেয়েছে এয়ার চায়না 
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20178376,"

শাবিপ্রবির যে অধ্যাপক ‘মাদার অফ সোশ্যাল ওয়ার্ক’ হিসেবে পরিচিত
",0.0037330844610352003,49.0,0.43009700359914427,43.009700359914426
20044840,সিলেটে ইয়াকুবিয়া হিফযুল কোরআন বোর্ডের পাগড়ি ও পুরস্কার বিতরণ,0.0037066417590412,72.0,0.4266152632655279,42.66152632655279
20178725,"

ভূরুঙ্গামারীতে ইউপি চেয়ারম্যানসহ পরিবারের ৭ সদস্য হঠাৎ অসুস্থ
",0.0036876469819640996,73.0,0.4241141995885862,42.41141995885862
20177599,"

ভিসা ছাড়াই চীন ভ্রমণ করতে পারবে ৬ দেশের নাগরিক
",0.0036662248514800003,74.0,0.42129352355648464,42.129352355648464
20046438,নারী স্টাফ দিয়ে দাম্মাম ফ্লাইট পরিচালনা করলো বিমান,0.0036396976080735996,75.0,0.4178006515599437,41.78006515599437
20044838,"হবিগঞ্জে আধিপত্য বিস্তার নিয়ে দু’পক্ষের সংঘর্ষে নিহত ১, আহত ৩০",0.0036204221779483005,76.0,0.4152626339802621,41.52626339802621
20046434,কিশোরগঞ্জে ৩ দিনব্যাপী ছড়া উৎসব ও চন্দ্রাবতী মেলার উদ্বোধন,0.0036199687953871003,77.0,0.4152029365881329,41.52029365881329
20046453,যাকাতভিত্তিক সমাজ ব্যবস্থা প্রতিষ্ঠার মধ্যেই অর্থনৈতিক মুক্তি রয়েছে: জামায়াত,0.0036170959594174004,78.0,0.4148246670425382,41.48246670425382
20178502,"

রাশিয়ার বিরুদ্ধে লড়াইয়ে ইউক্রেনকে ১০ হাজার ড্রোন দেবে যুক্তরাজ্য
",0.0036143202237565,79.0,0.4144591828038925,41.44591828038925
20178073,"

ওমরাহ করতে গিয়ে সড়ক দুর্ঘটনায় প্রাণ গেল টেকনাফের হাফেজ মাওলানা মঈনের 
",0.0036143202237565,79.0,0.4144591828038925,41.44591828038925
20046468,"মিয়ানমারে একই ব্যক্তির বিরুদ্ধে একাধিক মৃত্যুদণ্ড, বিশেষজ্ঞরা বলছেন প্রহসন",0.0036143202237565,79.0,0.4144591828038925,41.44591828038925
20182328,"

 তারেক রহমানের বিরুদ্ধে সব মামলাই রাজনৈতিক প্রতিহিংসার : ডা: শাহাদাত
",0.0035967803588829,82.0,0.41214968905433347,41.214968905433345
20222818,"

রমজানের আগেই ডা: শফিকুর রহমানসহ আটক নেতাদের মুক্তি দিন : মাওলানা আবদুল হালিম
",0.0035477949160981994,83.0,0.40569972066826454,40.56997206682645
20177802,"

গফরগাঁওয়ে ব্রহ্মপুত্র পাড়ি দিতে গিয়ে নিখোঁজ হওয়া যুবকের লাশ উদ্ধার 
",0.003542416176826,84.0,0.40499149601435924,40.499149601435924
20182393,"

 গাজীপুর পুবাইল হারেজ আলী উচ্চবিদ্যালয়ে পুরস্কার বিতরণ
",0.0035140257369073997,85.0,0.4012532948359725,40.12532948359725
20178717,"

পিরোজপুরে সড়ক দুর্ঘটনায় নিহত ৭ জনের লাশ পরিবারের কাছে হস্তান্তর
",0.0035063943764175,86.0,0.4002484650109388,40.02484650109388
20046419,দিরাইয়ে নির্মাণের মাস না যেতেই আরসিসি সড়কে ভাঙন,0.0034237487996353995,87.0,0.38936642889592643,38.93664288959264
20044842,৬৪ ঘণ্টা পর এস আলম চিনি কলের আগুন নিয়ন্ত্রণে,0.0034123382703951,88.0,0.38786399166795815,38.78639916679582
20178464,"

পিরোজপুরে বাস মোটরসাইকেল অটোরিকশার ত্রিমুখী সংঘর্ষে নিহত ৭
",0.0034083929687268003,89.0,0.3873445093567359,38.73445093567359
20046421,"বিএনপি জনগণের চিন্তা করে না, শুধু ক্ষমতায় যাওয়ার চিন্তা করে: স্বরাষ্ট্রমন্ত্রী",0.0033682947292357,90.0,0.3820647290311533,38.206472903115326
20182229,"

তামাবিল মহাসড়কে বাস ও ট্রাকের মুখোমুখি সংঘর্ষে নিহত ১
",0.0033371711527427003,91.0,0.37796665268378693,37.796665268378696
20182324,"

যশোর কেন্দ্রীয় কারাগারে যাবজ্জীবন সাজাপ্রাপ্ত আসামির মৃত্যু
",0.0033315326992959006,92.0,0.3772242311721957,37.72242311721957
20182316,"

ল্যাবএইড হাসপাতালসহ ৪ প্রতিষ্ঠানকে দক্ষিণ সিটির জরিমানা
",0.003326828954614,93.0,0.376604883815722,37.6604883815722
20182273,"

মির্জাগঞ্জ দরবার শরীফে ২ দিনব্যাপী বার্ষিক মাহফিল আজ শুরু
",0.0032784596539917003,94.0,0.3702360435616632,37.02360435616632
20182237,"

প্রথমবারের মতো ফ্লাইট পরিচালনার সব দায়িত্ব পালন করলেন বিমানের নারীরা
",0.003271529380227,95.0,0.3693235266148309,36.932352661483094
20046436,রোহিত-গিলের জোড়া সেঞ্চুরিতে ধর্মশালায় দাপট ভারতের,0.0032679112877456,96.0,0.3688471283055318,36.88471283055318
20182222,"

আরব আমিরাতে বাংলাদেশীদের কর্মসংস্থান সহজীকরণের প্রস্তাব পররাষ্ট্রমন্ত্রীর
",0.0032675155050383,97.0,0.3687950151509961,36.87950151509961
20046443,শ্রমিক আনার জন্য বাংলাদেশি এজেন্ট সিস্টেম বাতিল করছে মালয়েশিয়া,0.0032671674235842003,98.0,0.3687491828741585,36.874918287415845
20046445,উগান্ডার বিপক্ষে হার মানতে না পেরে পদত্যাগ মাসাকাদজার,0.0032666833097753,99.0,0.3686854390640557,36.86854390640557
20046449,সরকারের থাবা থেকে নোবেল লরিয়েটেরও রেহাই মিলছে না: রিজভী,0.0032664514914533998,100.0,0.3686549152846925,36.86549152846925
20178707,"

জবি ছাত্রীকে মারধরের অভিযোগে হল থেকে বহিষ্কার আরেক শিক্ষার্থী
",0.0032664489104798,101.0,0.3686545754449937,36.86545754449937
20178687,"

সঞ্চয় ও গহনা বিক্রির অর্থ দিয়ে মসজিদ নির্মাণ করলেন জাহানারা
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20046462,ভারতে প্রতি এলপিজি সিলিন্ডারের দাম কমলো ১০০ রুপি,0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20177829,"

নাটোরে আটকের পর মারা যাওয়া বিএনপি নেতার বাড়িতে দুলু
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20046476,ড. ইউনূসের গ্রামীণ কল্যাণকে দিতে হবে ১১৯ কোটি টাকা আয়কর,0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20177962,"

এক সপ্তাহে ভারত থেকে আমদানি হলো ১৪০০ টন ছোলা
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20046454,দেশে দখল ও সিলেকশনের রাজনীতি চলছে: আমির খসরু,0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20178480,"

ট্রামকে তিরস্কার করে রাশিয়ার কাছে ‘মাথা নত না করার’ প্রতিশ্রুতি বাইডেনের
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20178367,"

বাংলাদেশী ভ্যানচালকের স্বপ্ন বাস্তবে রূপ দিলেন সৌদি বাদশাহ
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20178349,"

নারী দিবসে সম্মাননা পেলেন শ্রেষ্ঠ ৫ জয়িতা
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20178347,"

ছুটির দিনে ঢাকা-চট্টগ্রাম মহাসড়কে তীব্র যানজট
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20178279,"

হাইতির প্রধানমন্ত্রীর দেশে ফেরায় বাধা, পদত্যাগের চাপ
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20174132,"

পরিচ্ছন্নতা রক্ষায় মসজিদে ইফতার নিষিদ্ধ করল সৌদি
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20178312,"

চৌগাছায় মশালের আগুনে গরুসহ বসতবাড়ি পুড়ে ছাই
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20177557,"

যুদ্ধের প্রস্তুতি জোরদার করার নির্দেশ কিম জং উনের 
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20046464,"লন্ডনে স্কুলে নামাজ নিষিদ্ধ, প্রতিবাদে স্কুলত্যাগ দুই ছাত্রীর",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20178667,"

স্বাধীনতার মাস উপলক্ষে প্রীতি ফুটবল টুর্নামেন্ট অনুষ্ঠিত
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20046489,ভারতের স্পিনে কাবু ইংল্যান্ড গাভাস্কারের পাশে জয়সওয়াল,0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20178545,"

ক্রাইস্টচার্চে চলছে পেসারদের দাপট, স্টার্কের দারুণ মাইলফলক
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20177806,"

অবাধে বালু উত্তোলন, হুমকির মুখে হাওরের নদী
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20178676,"

রোহিত-গিলের জোড়া সেঞ্চুরিতে বড় লিড ভারতের
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20046475,শেষ মুহূর্তে প্রতিশ্রুতির ফুলঝুরি নিয়ে ভোটারদের দ্বারে প্রার্থীরা,0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20178574,"

আ’লীগ নারী নিপীড়কের ভূমিকায় অবতীর্ণ হয়েছে : রিজভী
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20178605,"

সেরা সমন্বয়ের সন্ধানে হাথুরু, করলেন জাকির-মাহমুদউল্লাহর প্রশংসা
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20178684,"

স্বাস্থ্যপরীক্ষা শেষে শনিবার দেশে ফিরবেন ওবায়দুল কাদের
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20046469,"সুপ্রিম কোর্ট বারে ভোট গণনায় হামলা, মারামারি",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20178153,"

যুদ্ধের জন্য প্রস্তুত দেশ চীনকে ইঙ্গিত ভারতীয় প্রতিরক্ষামন্ত্রীর
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20178105,"

বিএফডিসিতে ৪ মাস বেতন বন্ধ আন্দোলনের ডাক
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20178516,"

৯২ বছর বয়সে পঞ্চম বিয়ে করছেন রুপার্ট মার্ডক
",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20046857,"ড্র করেও কোয়ার্টারে রিয়াল, নাখোশ কোচ আনচেলত্তি",0.0032664489034058,102.0,0.3686545745135522,36.86545745135522
20044846,মুকসুদপুরে নিখোঁজের এক মাস পর বস্তাবন্দি লাশ উদ্ধার,0.0032382117134504003,131.0,0.3649365519303076,36.49365519303076
20046488,ভুটানের বিপক্ষে বাংলাদেশের বেঞ্চকে ঝালিয়ে নেয়ার সুযোগ আজ,0.0032368566788858,132.0,0.364758133004054,36.4758133004054
20046417,চাঁপাইনবাবগঞ্জে ভাষণ বন্ধ ও কটূক্তির অভিযোগে শিক্ষক আটক,0.0032229939897696,133.0,0.3629328171252453,36.293281712524525
20174003,"

গাজা থেকে ৮ হাজার রোগীকে সরিয়ে নেয়া দরকার : জাতিসঙ্ঘ
",0.0032156518373128,134.0,0.3619660676474422,36.196606764744224
20178634,"

ইতিহাসের ‘সবচেয়ে রহস্যময়’ বিমান দুর্ঘটনার পেছনের তত্ত্ব
",0.0032022763776370002,135.0,0.3602049058174426,36.020490581744255
20178267,"

কানাডায় মা ও ৪ শিশুসহ ৬ শ্রীলঙ্কানকে হত্যা
",0.0031995892938506,136.0,0.3598510944708926,35.98510944708926
20178115,"

ন্যাটো দেশগুলো থেকে রুশ কূটনীতিক বহিষ্কার ১ হাজার ছাড়াল
",0.0031942027121686003,137.0,0.35914183719806203,35.9141837198062
20046487,নারী দিবসে খুলনায় স্কুল পরিদর্শন করবেন জ্যোতি-মারুফারা,0.0031393250306348004,138.0,0.35191603110400504,35.19160311040051
20178342,"

মিরসরাইয়ে পিকআপে বাসের ধাক্কায় বিএনপি নেতা নিহত
",0.003133724107401,139.0,0.35117855123780084,35.11785512378008
20182240,"

শিল্পাঞ্চল থানার উদ্যোগে পবিত্র রমজানের উপহারসামগ্রী প্রদান
",0.0030966963016339,140.0,0.346303058376524,34.6303058376524
20182365,"
	বিএসএমএমইউ 
ভিসির পছন্দের লোকদের নিয়োগ পদোন্নতি
",0.0030834887867588,141.0,0.3445640100274594,34.45640100274594
20177885,"

পোর্ট সিটি ইউনিভার্সিটিতে ঐতিহাসিক ৭ মার্চ উদযাপিত
",0.0030785114747206,142.0,0.34390864174927327,34.39086417492733
20182369,"

শৈলকুপায় এমপি পারভীন জামান কল্পনাকে সংবর্ধনা 
",0.0030142111705737003,143.0,0.33544214833030084,33.54421483303008
20044837,দাউদকান্দিতে উপজেলা প্রশাসনের উদ্যোগে ঐতিহাসিক ৭ই মার্চ উদযাপন,0.003005395097883,144.0,0.3342813261163581,33.42813261163581
20044844,ওমরাহ্‌ পালনে গিয়ে সড়ক দুর্ঘটনায় হাফেজের মৃত্যু,0.0029846852285125,145.0,0.3315544343067557,33.15544343067557
20044848,"মৌলভীবাজারে ৫ রেলস্টেশন বন্ধ, যাত্রী দুর্ভোগ",0.0029766807041760003,146.0,0.3305004695780329,33.05004695780329
