id,website_id,title,T2_S_score,T2_rank
20051669,2281,দেশের যেসব অঞ্চলের মানুষ রোজা শুরু করেছেন,94.87179487,1.0
20051659,2281,৩ সহকারী অ্যাটর্নি জেনারেলকে চাকুরিচ্যুত করল সরকার,94.87179487,1.0
20051658,2281,বাবার কাছ থেকে মেজ মেয়েকেও নিতে জাপানি মায়ের আপিল,94.87179487,1.0
20051657,2281,"শপথ আজ, পাকিস্তানে মন্ত্রিসভায় থাকছেন যারা",94.87179487,1.0
20051656,2281,কে হচ্ছেন পাকিস্তানের ফার্স্ট লেডি,94.87179487,1.0
20051655,2281,গাজায় ৪০ হাজার টন ত্রাণ পাঠিয়েছে তুরস্ক,94.87179487,1.0
20051641,2281,ডা. দীন মোহাম্মদকে বিএসএমএমইউর ভিসি নিয়োগ দিয়ে প্রজ্ঞাপন জারি,94.87179487,1.0
20051672,2281,রমজান উপলক্ষ্যে যে আহ্বান জানালেন সৌদি বাদশাহ,94.87179487,1.0
20051640,2281,"রোজায় স্কুল বন্ধ রাখার আদেশ বহাল, যা বলল মন্ত্রণালয়",94.87179487,1.0
20051638,2281,এলডিসি উত্তরণে রপ্তানি পণ্যের বহুমুখীকরণ জরুরি,94.87179487,1.0
20051637,2281,রোজায় পণ্যের মূল্য স্বাভাবিক রাখার আহ্বান এফবিসিসিআই সভাপতির,94.87179487,1.0
20051636,2281,নগদ ডলার ছাড়াই পণ্য আমদানি করা যাবে,94.87179487,1.0
20051635,2281,রমজানে পণ্যমূল্য নিয়ন্ত্রণে চলবে বিশেষ অভিযান,94.87179487,1.0
20051634,2281,রিজার্ভ আবার ২০ বিলিয়নের নিচে নামল,94.87179487,1.0
20051671,2281,গাজায় হামাসের হামলায় ইসরাইলি মন্ত্রী স্মোটরিচের ভাই নিহত,94.87179487,1.0
20051720,2281,দেশের যেসব অঞ্চলে রোজা শুরু হচ্ছে আজ,94.87179487,1.0
20051737,2281,শ্রম আইন লঙ্ঘনের মামলায় ১৬ এপ্রিল পর্যন্ত ড. ইউনূসের জামিন,94.87179487,1.0
20051730,2281,এক কেজি এলাচে মুনাফা দেড় হাজার টাকা!,94.87179487,1.0
20051736,2281,পাইপলাইনে এবার চট্টগ্রামে এলো ক্রুড অয়েল,94.87179487,1.0
20051735,2281,আমতলী পৌরসভায় দুই পক্ষের সংঘর্ষে আহত ২০,94.87179487,1.0
20051734,2281,নারায়ণগঞ্জে শিশুর লাশ রেখে ডাক্তার নার্স উধাও,94.87179487,1.0
20051733,2281,দোয়ারাবাজারে প্রেমিককে বেঁধে প্রেমিকাকে সংঘবদ্ধ ধর্ষণ,94.87179487,1.0
20051732,2281,দু-একদিনের মধ্যে ভারত থেকে পেঁয়াজ আসবে: বাণিজ্য প্রতিমন্ত্রী,94.87179487,1.0
20051731,2281,সরকারকে বিব্রত করতে বরই নিয়ে অপব্যাখ্যা,94.87179487,1.0
20051729,2281,বঙ্গবন্ধুর নির্দেশের পর সর্বস্তরে বিস্তৃত অসহযোগ,94.87179487,1.0
20051722,2281,ডিএসইতে স্মরণকালের সর্বোচ্চ আইটি বিপর্যয়,94.87179487,1.0
20051728,2281,আগুনের উচ্চঝুঁকিতে মদের অর্ধশত বার,94.87179487,1.0
20051727,2281,কোস্ট গার্ডকে ত্রিমাত্রিক বাহিনী হিসাবে গড়া হচ্ছে,94.87179487,1.0
20051726,2281,পুনর্নির্বাচনের দাবি খোকনের প্রত্যাখ্যান মঞ্জুরুলের,94.87179487,1.0
20051725,2281,সদাচরণের কারণেই টিটু আবারও মেয়র,94.87179487,1.0
20051724,2281,রমজানে বন্ধ থাকবে প্রাথমিক ও মাধ্যমিক স্কুল,94.87179487,1.0
20051723,2281,রোজার পণ্যমূল্য সুনির্দিষ্ট করার উদ্যোগ,94.87179487,1.0
20051774,2281,গাজাকে দু’ভাগ করে মাঝখানে রাস্তা ইসরাইলের,94.87179487,1.0
20051775,2281,ফিলিস্তিনিদের আল-আকসায় ঢুকতে দিচ্ছে না ইসরাইল,94.87179487,1.0
20051859,2281,"নুসরত বাদ, নতুন প্রার্থীর নাম ঘোষণা মমতার",94.87179487,1.0
20051867,2281,‘অভিনেত্রীর সুন্দর চেহারা দেখে ভোট দিবেন না’,94.87179487,1.0
20051898,2281,বিশ্বকাপের আগে ‘তামিমকে কেউ বলেনি তুমি দলে নেই’,94.87179487,1.0
20051897,2281,ঢাকা লিগের প্রথম দিনে নেই সাকিব,94.87179487,1.0
20051896,2281,"বাংলাদেশ-শ্রীংলকা ওয়ানডে সিরিজ শুরু বুধবার, টিকিট পাবেন যেভাবে",94.87179487,1.0
20051894,2281,তামিমের কথা শুনেছেন বিসিবির দুই পরিচালক,94.87179487,1.0
20051871,2281,"ভালোবাসায় ভালোবাসা বাড়ে, বলছেন ঋতুপর্ণা",94.87179487,1.0
20051868,2281,ইমরান হাশমির নায়িকার ভিডিও ভাইরাল,94.87179487,1.0
20051866,2281,কেন সোফিয়ার মৃত্যুর কথা দেরিতে জানাল পরিবার,94.87179487,1.0
20051856,2281,"নগ্ন হয়ে অস্কার মঞ্চে জন, তোলপাড়",94.87179487,1.0
20051865,2281,‘সন্তানকে ভালো রাখতে ডিভোর্স নিতে হয়েছিল’,94.87179487,1.0
20051864,2281,শাকিবের নায়িকা হওয়ায় এক্সসাইটেড ২ অভিনেত্রী,94.87179487,1.0
20051863,2281,"অনেক প্রস্তাব ছিল, সবাইকে ফিরিয়ে দিয়েছি: মাহি",94.87179487,1.0
20051862,2281,যাকে ভুলতে পারছেন না শবনম,94.87179487,1.0
20051861,2281,টালিপাড়ার রেষারেষির বিষয়ে যা বললেন ঋতুপর্ণা,94.87179487,1.0
20051860,2281,জেলখানার অভিজ্ঞতা নিয়ে বই লিখছেন পরীমনি,94.87179487,1.0
20051899,2281,যে শর্তে জাতীয় দলে ফিরতে চান তামিম,94.87179487,1.0
20051900,2281,শেষ বলে ছক্কা হজম করে সমালোচনার মুখে আফ্রিদি,94.87179487,1.0
20051901,2281,"‘তামিম শর্ত দিয়ে খেলবে, শুনতে কেমন লাগে’",94.87179487,1.0
20051903,2281,‘আমাকে কয়েকবার হুমকি দেওয়া হয়েছিল’,94.87179487,1.0
20051905,2281,"হাথুরু কোচ থাকলে দলে ফিরবেন কিনা, যা বললেন তামিম",94.87179487,1.0
20051906,2281,সেই ইয়ারজান এখন সবার ‘জান’,94.87179487,1.0
20051907,2281,ক্যারি-মার্শের ব্যাটিং নৈপুণ্যে অস্ট্রেলিয়ার জয়,94.87179487,1.0
20051911,2281,বিশ্বকাপ খেলা হবে না মোহাম্মদ শামির,94.87179487,1.0
20051913,2281,কোচিং স্টাফে যোগ হচ্ছেন কাইলি,94.87179487,1.0
20051917,2281,ওভার ইনভয়েসিং ৯০ শতাংশ কমেছে: গভর্নর,94.87179487,1.0
20051923,2281,"৫ শিক্ষার্থীকে স্থায়ী বহিষ্কার, দুই জনের সনদ বাতিল",94.87179487,1.0
20051924,2281,অছাত্রদের হল ছাড়া করতে কঠোর পদক্ষেপ নিল জাবি,94.87179487,1.0
20051925,2281,জাবির প্রশাসনিক ভবনে তালা,94.87179487,1.0
20051926,2281,রমজান মাসজুড়ে স্কুল বন্ধের আদেশের বিরুদ্ধে রাষ্ট্রপক্ষের আপিল,94.87179487,1.0
20051927,2281,বাংলাদেশ কওমি ছাত্র ফোরামের নতুন কেন্দ্রীয় কমিটি,94.87179487,1.0
20051928,2281,রমজানে শাবি ক্যাম্পাসে ইফতার পার্টি নিষিদ্ধ,94.87179487,1.0
20051930,2281,ফলাফল প্রকাশের ৭ দিনের মধ্যে জবি ছাত্রীদের হল ছাড়ার নির্দেশ,94.87179487,1.0
20051812,2281,ল্যাবএইডে রাহিব রেজার মৃত্যু: হাইকোর্টের তদন্ত কমিটি গঠন,94.87179487,1.0
20051857,2281,৯৬তম অস্কার: কার হাতে উঠল কোন পুরস্কার ,94.87179487,1.0
20051829,2281,নতুন শিক্ষাক্রম সফলকরতে অভিভাবকের কথাও শুনতে হবে: রাশেদা কে চৌধুরী,94.87179487,1.0
20051820,2281,আগুন লাগলে মার্কেট বন্ধ করে দেওয়া হবে: হেলাল উদ্দিন,94.87179487,1.0
20051826,2281,মজুতদার সিন্ডিকেটকে ছাড় দেওয়া হবে না: কৃষিমন্ত্রী,94.87179487,1.0
20051825,2281,প্রতিবন্ধীদের জন্যপ্রাথমিকে ১১৭ পদসংরক্ষণের নির্দেশ,94.87179487,1.0
20051824,2281,৬ অতিরিক্তআইজিপিরপদায়ন,94.87179487,1.0
20051823,2281,অপারেশনে দুর্ঘটনা ঘটলে দায় হাসপাতাল-চিকিৎসককে নিতে হবে: স্বাস্থ্যমন্ত্রী,94.87179487,1.0
20051822,2281,উচ্চশিক্ষার মানোন্নয়নে রাজনৈতিক অঙ্গীকারের বাস্তবায়ন দরকার: ইউজিসি,94.87179487,1.0
20051821,2281,কেএফসিসহ চার প্রতিষ্ঠানকে ৯ লাখ টাকা জরিমানা,94.87179487,1.0
20051819,2281,রমজানের পবিত্রতা রক্ষায় র‌্যালি,94.87179487,1.0
20051854,2281,জীবনে আর কখনও প্রেম আসবে না: পরীমনি,94.87179487,1.0
20051818,2281,"১৭৭ বিজিপি সদস্য বাংলাদেশে, ইউপি মেম্বার গুলিবিদ্ধ",94.87179487,1.0
20051817,2281,নগরবাসীকে ভোগান্তিমুক্ত সেবা নিশ্চিত করতে হবে: স্থানীয় সরকারমন্ত্রী,94.87179487,1.0
20051816,2281,ব্লেন্ডেড লার্নিংয়ের কর্মপরিকল্পনা নিয়েগোলটেবিল বৈঠক,94.87179487,1.0
20051815,2281,রমজানে যানজট নিয়ন্ত্রণে বিকাল থেকে থাকবে বিশেষ ব্যবস্থা,94.87179487,1.0
20051814,2281,অসাধু ব্যবসায়ীদের বিরুদ্ধে কঠোর অবস্থানে সরকার: পররাষ্ট্রমন্ত্রী,94.87179487,1.0
20051813,2281,ইতিহাস গড়ে অপরাজিত চ্যাম্পিয়ন বাংলাদেশ,94.87179487,1.0
20051827,2281,"ডিইউজে সভাপতি সোহেল-তপু, সম্পাদক আকতার",94.87179487,1.0
20051931,2281,"ব্যাচের নামকরণ নিয়ে মারামারি, শাবি ছাত্রলীগের ৮ কর্মী বহিষ্কার",94.87179487,1.0
20051830,2281,হটলাইনে পাওয়া পরিবেশ সংক্রান্ত অভিযোগ দ্রুত নিষ্পত্তির নির্দেশ,94.87179487,1.0
20051845,2281,গ্রেফতার জুলুম নির্যাতনের কাছে বিএনপি মাথা নত করবে না: দুলু,94.87179487,1.0
20051853,2281,খেজুর ভালো কি না বুঝবেন যেভাবে,94.87179487,1.0
20051852,2281,‘রমজানেই মামুনুল হককে মুক্তির আশ্বাস দিয়েছেন স্বরাষ্ট্রমন্ত্রী’,94.87179487,1.0
20051850,2281,ভোট হয়নিহয়েছে সিলেকশন: সেলিমা রহমান,94.87179487,1.0
20051849,2281,"বাজার সরকারের নিয়ন্ত্রণে নেই, সিন্ডিকেট শক্তিশালী: জিএম কাদের",94.87179487,1.0
20051847,2281,"রোজায় বিএনপি যত আন্দোলন করবে, তত জনবিচ্ছিন্ন হবে: ওবায়দুল কাদের",94.87179487,1.0
20051846,2281,পবিত্র রমজানে ৫০ হাজার মানুষকে খাবার দেওয়ার ঘোষণা এবি পার্টির,94.87179487,1.0
20051844,2281,‘নির্বাচন বর্জন’: বিভ্রান্তির দূর করতে ডাকা সংবাদ সম্মেলনে যা বললেন আব্বাস,94.87179487,1.0
20051843,2281,"জেলে মাটির ফ্লোরে শুয়েছি, অ্যালুমিনিয়ামের গ্লাসে পানি খেতে হয়েছে: মির্জা আব্বাস",94.87179487,1.0
20051842,2281,বড়ই খালি পেটে ভালো নয়: শিল্পমন্ত্রীকে মির্জা আব্বাস,94.87179487,1.0
20051841,2281,রমজানে নিত্যপণ্যের দাম সহনীয় রাখুন: জিএম কাদের,94.87179487,1.0
20051840,2281,"আমি যুবলীগ, আওয়ামী লীগ, ছাত্রলীগ বুঝি না, অপরাধী অপরাধীই: ওবায়দুল কাদের",94.87179487,1.0
20051838,2281,কারাগার থেকে মুক্তি পেলেন জামায়াতের আমীর,94.87179487,1.0
20051837,2281,"নিত্যপণ্যের বাজার ঊর্ধ্বমুখী, রোজাদারদের জন্য সুখবর নেই ",94.87179487,1.0
20047191,2268,সিটি আর লিভারপুলের রোমাঞ্চকর লড়াইয়ে জিতল না কেউ,84.61538462,141.0
20047192,2268,পণ্যের বিনিময়ে আমদানি রপ্তানির সুযোগ,84.61538462,141.0
20047189,2268,জনগণের উপর নির্যাতন বন্ধ করতে হবে: খেলাফত মজলিস,84.61538462,141.0
20044775,2268,জগন্নাথপুরে মসজিদের জায়গা নিয়ে দু’পক্ষের সংঘর্ষে আহত ২৫,84.61538462,141.0
20047190,2268,দ্বিতীয় পরমাণু বিদ্যুৎকেন্দ্রও পাবনায়: প্রধানমন্ত্রী,84.61538462,141.0
20044774,2268,‘আওয়ামী লীগ সত্য ও আদর্শের রাজনীতিতে বিশ্বাসী’,84.61538462,141.0
20047142,2268,শেখ হাসিনা দেশের অসহায় মানুষের ভরসাস্থল: এমপি শাওন,84.61538462,141.0
20046748,2268,সিলেট ইন্টারন্যাশনাল ইউনিভার্সিটির তৃতীয় সমাবর্তন ১৮ই এপ্রিল,84.61538462,141.0
20046728,2268,শ্রম আইন লঙ্ঘন মামলায় ড. ইউনূসের জামিন বাড়লো ১৬ই এপ্রিল পর্যন্ত,84.61538462,141.0
20046727,2268,বৃষ্টি খাতুনের ফ্যান্টাসি জগত,84.61538462,141.0
20046726,2268,দেশে দক্ষতা অনুযায়ী চাকরি প্রার্থী পাওয়া যাচ্ছে না: শিক্ষামন্ত্রী,84.61538462,141.0
20046725,2268,রমজানের বিষয়ে সিদ্ধান্ত দিতে সন্ধ্যায় বসছে চাঁদ দেখা কমিটি,84.61538462,141.0
20046724,2268,মেয়েকে নিজের জিম্মায় নিতে জাপানি মায়ের আপিল,84.61538462,141.0
20046723,2268,"সেরা ছবি ‘ওপেনহাইমার’, অভিনেতা মারফি, অভিনেত্রী এমা স্টোন",84.61538462,141.0
20046722,2268,যেকোনো আইনি প্রক্রিয়া মোকাবিলায় প্রস্তুত পাকিস্তানের সাবেক প্রেসিডেন্ট,84.61538462,141.0
20046721,2268,তিন সহকারী অ্যাটর্নি জেনারেলকে বরখাস্ত করলো সরকার,84.61538462,141.0
20046720,2268,কামিন্স-ক্যারির ব্যাটে অস্ট্রেলিয়ার রোমাঞ্চকর জয়,84.61538462,141.0
20046719,2268,রমজানে স্কুল বন্ধ রাখার আদেশ স্থগিত চেয়ে আপিল,84.61538462,141.0
20046718,2268,অস্কার মঞ্চে নগ্ন জন সিনা,84.61538462,141.0
20046717,2268,চকবাজারে জুতার কারখানায় আগুন,84.61538462,141.0
20046716,2268,আন্দোলন চলবে: মির্জা আব্বাস,84.61538462,141.0
20046715,2268,ব্যবসা করতে হলে দেশের আইন মেনে করতে হবে,84.61538462,141.0
20046714,2268,চিকিৎসার জন্য বিদেশ যাবেন মির্জা আব্বাস,84.61538462,141.0
20046729,2268,"বিশ্বের শীর্ষ ধনী ভিক্ষুক ভারত জৈন, আছে ৭.৫ কোটি রুপির সম্পদ, দিনে আয় আড়াই হাজার",84.61538462,141.0
20046730,2268,৩ ফুট উচ্চতার দৃঢ়চেতা একজন ডাক্তার,84.61538462,141.0
20046731,2268,"৫ শিক্ষার্থীকে স্থায়ী বহিষ্কার, ২ জনের সনদ বাতিল",84.61538462,141.0
20046740,2268,এবারের বাজেট বেসরকারি খাতের জন্য উৎসাহব্যঞ্জক হবে: অর্থমন্ত্রী,84.61538462,141.0
20046746,2268,প্রেমিককে বেঁধে আওয়ামী লীগ নেতার নেতৃত্বে গণধর্ষণ,84.61538462,141.0
20046745,2268,দ্রব্যমূল্য নিয়ন্ত্রণের দাবিতে রাজধানীতে জামায়াতের বিক্ষোভ,84.61538462,141.0
20046744,2268,‘ভেজালকারী ছোট হোক বড় হোক কাউকে ছাড় দেয়া হবে না’,84.61538462,141.0
20046743,2268,পণ্যের মূল্যবৃদ্ধিতে জনজীবনে অন্ধকার নেমে এসেছে: ফখরুল,84.61538462,141.0
20046742,2268,মধ্যবর্তী নির্বাচন কি মামাবাড়ির আবদার: কাদের,84.61538462,141.0
20046741,2268,সাংবাদিকের কারাদণ্ড: তদন্ত করে ব্যবস্থা নেয়া হবে- তথ্য প্রতিমন্ত্রী,84.61538462,141.0
20046739,2268,"সিওমেকে ছাত্রলীগ ও কর্মচারীদের মধ্যে উত্তেজনা, বিক্ষোভ",84.61538462,141.0
20046732,2268,চাঁদপুরের ৪০ গ্রামে রোজা শুরু,84.61538462,141.0
20046738,2268,প্রধানমন্ত্রীর প্রেস সচিব ইহসানুল করিমের ইন্তেকাল,84.61538462,141.0
20046737,2268,মধ্য রমজান থেকে মেট্রোরেল এক ঘণ্টা বেশি চলবে,84.61538462,141.0
20046736,2268,এই কান্নার শেষ নেই,84.61538462,141.0
20046735,2268,বেগুনের দামে লাফ,84.61538462,141.0
20046734,2268,রমজানে লোডশেডিং নিয়ে দুশ্চিন্তা,84.61538462,141.0
20046733,2268,অজ্ঞান পার্টির খপ্পরে পড়ে রাজধানীতে প্রাণ গেল সিএনজি চালকের,84.61538462,141.0
20046713,2268,শিক্ষার্থীকে গুলি করা সেই শিক্ষক পাঁচ দিনের রিমাণ্ডে,84.61538462,141.0
20046712,2268,নাটোরে ট্রাকের ধাক্কায় তিন অটোযাত্রী নিহত,84.61538462,141.0
20046711,2268,লালমনিরহাটে স্বেচ্ছাসেবক দল নেতার মরদেহ উদ্ধার,84.61538462,141.0
20044782,2268,বান্দরবানে ম্যাকছি খালের খনন কাজের উদ্বোধন,84.61538462,141.0
20044789,2268,বিদেশ যেতে পারবেন ড. মুহাম্মদ ইউনূস: আদালত,84.61538462,141.0
20044788,2268,বাংলাদেশি শ্রমিকদের জন্যই বন্ধ হতে পারে মালয়েশিয়ার শ্রমবাজার,84.61538462,141.0
20044787,2268,মানসিক স্বাস্থ্য নিয়ে কাজ করতে চান ক্রিস্টিনা,84.61538462,141.0
20044786,2268,কাজে মনোযোগী মাহি,84.61538462,141.0
20044785,2268,তৃতীয় ছবি আসছে তাদের,84.61538462,141.0
20044784,2268,ঈদে গিয়াস উদ্দিন সেলিমের ‘কাজলরেখা’,84.61538462,141.0
20044781,2268,সিরাজগঞ্জে মাকে হত্যার দায়ে ছেলের মৃত্যুদণ্ড,84.61538462,141.0
20044791,2268,বাঙলা কলেজ ডিবেটিং সোসাইটির নেতৃত্বে সাকিব-রোকন,84.61538462,141.0
20044780,2268,সীতাকুণ্ডে কৃষিজমির মাটি বিক্রি করে রমরমা বাণিজ্য,84.61538462,141.0
20044779,2268,"লক্ষ্মীপুরে সাবেক এমপি আবুল খায়ের কারাগারে, প্রতিবাদে বিক্ষোভ",84.61538462,141.0
20044778,2268,চট্টগ্রামে বৃদ্ধা হত্যা মামলায় ২ জনের ফাঁসি,84.61538462,141.0
20044777,2268,চাকরি ছেড়েও রফি’র হয়রানি থেকে রেহাই পাচ্ছেন না প্রবাসীর স্ত্রী,84.61538462,141.0
20044776,2268,সুন্দলপুরে আরও একটি কূপে গ্যাসের সন্ধান,84.61538462,141.0
20047137,2268,দ্রব্যমূল্যের কষাঘাতে জর্জরিত মানুষ: চরমোনাই পীর,84.61538462,141.0
20044790,2268,হুন্ডির সঙ্গে জড়িত হিসাব প্রতিদিন বন্ধ করা হচ্ছে: গভর্নর,84.61538462,141.0
20044792,2268,সাংবাদিক কাওসারকে কৃষি মন্ত্রণালয়ের তলবে ডিআরইউ’র নিন্দা,84.61538462,141.0
20046710,2268,বাংলাদেশে আশ্রয় নিলো মিয়ানমারের আরও ২৯ সীমান্তরক্ষী,84.61538462,141.0
20044801,2268,সুপ্রিমকোর্ট বার নির্বাচনে আইনজীবীদের ভোটের প্রতিফলন ঘটেনি: রিজভী,84.61538462,141.0
20046709,2268,রমজানে কর্মসূচি পালন করলে জনবিচ্ছিন্ন হবে বিএনপি: ওবায়দুল কাদের,84.61538462,141.0
20046708,2268,কারামুক্ত হলেন জামায়াতের আমীর শফিকুর রহমান,84.61538462,141.0
20046707,2268,সাভার এ “সিলেকশনস” শোরুম শুভ উদ্বোধন,84.61538462,141.0
20046706,2268,গুম-খুন হওয়া নেতাদের পরিবারের পাশে বিএনপি নেতা আমিনুল,84.61538462,141.0
20046705,2268,রমজান উপলক্ষে মির্জা ফখরুলের শুভেচ্ছা,84.61538462,141.0
20046704,2268,নাটকীয় মুহূর্ত! প্রথম প্যাট্রিয়ট ধ্বংস করলো রাশিয়া,84.61538462,141.0
20044800,2268,"'শর্ত দিয়ে খেলবে, এই কথাটা শুনতে যেন কেমন দেখায়,' তামিম প্রসঙ্গে সুজন",84.61538462,141.0
20044793,2268,অধ্যাপক ডা. দীন মো. নূরুল হককে বিএসএমএমইউ’র ভিসি নিয়োগ দিয়ে প্রজ্ঞাপন জারি,84.61538462,141.0
20044799,2268,অতিরিক্ত রিজার্ভ নিয়ে বিপাকে নেপাল,84.61538462,141.0
20044798,2268,"তামিম-বিসিবি’র বৈঠক, সিদ্ধান্ত জানা যাবে কবে",84.61538462,141.0
20044797,2268,"ভোট হয়নি, হয়েছে সিলেকশন: সেলিমা রহমান",84.61538462,141.0
20044796,2268,"চাঁদ দেখা গেছে, মঙ্গলবার থেকে রমজান শুরু",84.61538462,141.0
20044795,2268,মুসলিম সম্প্রদায়ের সুরক্ষায় ১১৭ মিলিয়ন পাউন্ড ব্যয় করবে বৃটেন,84.61538462,141.0
20044794,2268,বিশ্বের শীর্ষ পর্যায়ের ৫৫ কোম্পানিকে আমন্ত্রণ,84.61538462,141.0
20046747,2268,সম্পাদক প্রার্থী কাজল ৪ দিনের রিমান্ডে,84.61538462,141.0
20044783,2268,পাকুন্দিয়ায় জাতীয় দুর্যোগ প্রস্তুতি দিবস পালন,84.61538462,141.0
20046749,2268,নারায়ণগঞ্জে রাজউকের অভিযান ৭ রেস্তরাঁকে জরিমানা,84.61538462,141.0
20046785,2268,তালা ভেঙে হারিছ চৌধুরীর বাড়িতে প্রবেশের অভিযোগে মামলা,84.61538462,141.0
20046801,2268,‘৩১ আর ১৩’ বছরের অপেক্ষা ফুরাবে কি নিউজিল্যান্ডের?,84.61538462,141.0
20046800,2268,শ্রীপুরে পাওনা টাকা ফেরত চাওয়ায় যুবক হত্যা,84.61538462,141.0
20046799,2268,উল্লাপাড়ায় সাবেক পুলিশ সদস্য গ্রেপ্তার,84.61538462,141.0
20046798,2268,‘ইন্টারনেট কানেক্টেভিটি বিটিসিএলকে বদলে দেবে’,84.61538462,141.0
20046797,2268,বেগমগঞ্জে প্রেমের ফাঁদে ফেলে অপহরণ নারীসহ গ্রেপ্তার ৪,84.61538462,141.0
20046796,2268,উপমহাদেশের রাজনীতি ক্রমশ জটিল হচ্ছে,84.61538462,141.0
20046795,2268,কবি ও গবেষক জয়দুল হোসেন সংবর্ধিত,84.61538462,141.0
