id,website_id,title,T2_S_score,T2_rank
20046161,2268,ফেরি সার্ভিস চালুর তিন বছরেও নিষ্প্রাণ আরিচা,84.61538462,2.0
20046160,2268,চিরিংগা হাইওয়েতে চাঁদাবাজি ও টোকেন বাণিজ্য,84.61538462,2.0
20046159,2268,১ বছরেও তদন্ত শেষ হয়নি,84.61538462,2.0
20046158,2268,বাংলাদেশের বড় চ্যালেঞ্জ হলো দেশবিরোধী বিএনপি-জামায়াত: আ ফ ম বাহাউদ্দিন নাছিম,84.61538462,2.0
20046156,2268,অনাবাদি জমি চাষের আওতায় আনা ও ফসলি জমি রক্ষায় জেলা প্রশাসকদের সহযোগিতা চেয়েছেন কৃষিমন্ত্রী,84.61538462,2.0
20046157,2268,দেশে অর্ধেকের বেশি নারীর বাল্যবিবাহ হয়: সংসদে প্রতিমন্ত্রী,84.61538462,2.0
20046147,2268,এই ভবনের কোনো রেস্টুরেন্টের অনুমোদন ছিল না,84.61538462,2.0
20046154,2268,প্রকাশিত সংবাদের প্রতিবাদ,84.61538462,2.0
20046153,2268,সমন্বয়হীনতা সিলেট নগরে যানজট প্রকট,84.61538462,2.0
20046152,2268,বেইলি রোডের কান্না ও আমাদের শামীম ভাই,84.61538462,2.0
20046151,2268,অর্থনৈতিক সব সূচক বাড়ছে হতাশার কিছু নেই: অর্থমন্ত্রী,84.61538462,2.0
20046142,2268,'আমার চেহারা দেখে কিন্তু বুঝতে পারছেন কী রকম আছি',84.61538462,2.0
20046150,2268,"সাক্কুর পথসভায় হামলা, ককটেল বিস্ফোরণ",84.61538462,2.0
20046149,2268,সংলাপের জন্য বিরোধী নেতাকর্মীদের মামলা পর্যালোচনার আহ্বান জাতিসংঘ মানবাধিকার প্রধানের,84.61538462,2.0
20046148,2268,"সিরাজগঞ্জে শিক্ষকের গুলিতে শিক্ষার্থী আহত, বিক্ষোভ",84.61538462,2.0
20046146,2268,বড় অগ্নিকাণ্ডের সব মামলা হিমঘরে,84.61538462,2.0
20046145,2268,ইফতারে আঙুর-খেজুরের বদলে বরই খেতে বললেন শিল্পমন্ত্রী,84.61538462,2.0
20046143,2268,"যুদ্ধের সময়ে জন্ম, যুদ্ধের সময়েই মৃত্যু",84.61538462,2.0
20046144,2268,ছাত্রকে গুলি করা সেই শিক্ষকের বিরুদ্ধে মামলা,84.61538462,2.0
20184336,2244,"

মির্জাগঞ্জে অগ্নিকাণ্ডে স্ব-মিলসহ ৩ বসতঘর ভস্মীভূত
",82.05128205,130.0
20184332,2244,"

সীমান্ত সম্মেলনে যোগ দিতে ঢাকায় বিএসএফ প্রতিনিধিদল
",82.05128205,130.0
20184365,2244,"

মুক্তি পেলেন শামসুজ্জামান দুদু
",82.05128205,130.0
20184345,2244,"

নাজিরপুরে জমি নিয়ে বিরোধের জেরে সংঘর্ষ, পুলিশসহ আহত ৬
",82.05128205,130.0
20184319,2244,"

দাউদকান্দি উপজেলা স্বাস্থ্য কমপ্লেক্সে চোরের হানা, হতবাক জনগণ
",82.05128205,130.0
20184357,2244,"

শাহবাগস্থ ডাম্পিং গ্রাউন্ডের পুরাতন গাড়ির আগুন নিয়ন্ত্রণে
",82.05128205,130.0
20184324,2244,"

ফিলিস্তিন বিষয়ে ওআইসির বৈঠকে যোগ দিতে জেদ্দায় পররাষ্ট্রমন্ত্রী
",82.05128205,130.0
20184504,2244,"

‘দুর্যোগে জামায়াত জনগণের পাশে থাকে’
",82.05128205,130.0
20184308,2244,"

মৌলভীবাজারে ট্রাকচাপায় নিহত ১
",82.05128205,130.0
20184304,2244,"
সাফ অনূর্ধ্ব-১৬ নারী চ্যাম্পিয়নশিপ 
ভারতকে হারিয়ে ফাইনালে বাংলাদেশ
",82.05128205,130.0
20184297,2244,"

বগুড়ায় মুরগীর ঘরে পুঁতে রাখা স্কুলছাত্রের বস্তাবন্দি লাশ উদ্ধার, গ্রেফতার ২
",82.05128205,130.0
20184292,2244,"

ভারতে স্প্যানিশ পর্যটককে গণধর্ষণের ঘটনায় দেশজুড়ে প্রতিবাদ
",82.05128205,130.0
20184288,2244,"

ছওয়াবের উদ্যোগে দেবহাটায় ৫০০ ফুড প্যাক বিতরণ
",82.05128205,130.0
20184371,2244,"

ইন্টার মিয়ামিতে মেসির সাথে জুটি বাঁধতে চান নেইমার
",82.05128205,130.0
20184279,2244,"

জামালপুর ট্রাক্টরের চাকায় পিষ্ট হয়ে শিশু নিহত
",82.05128205,130.0
20184368,2244,"

আমি ইসকনের সদস্য না, কওমি মাদরাসা থাকবে : শিক্ষামন্ত্রী
",82.05128205,130.0
20184493,2244,"

চিরিরবন্দরে অভিযানকালে পরিবেশ অধিদফতরের গাড়ি ভাঙচুর, আহত ৬
",82.05128205,130.0
20184380,2244,"

ইউরোপে তৈরি পোশাক রফতানি বেড়েছে
",82.05128205,130.0
20184387,2244,"

নদীতে মাছ ধরতে গিয়ে নিখোঁজ জেলের লাশ উদ্ধার
",82.05128205,130.0
20184403,2244,"

ঢাকায় ট্রাজেডির পর বগুড়ায় রেস্টুরেন্টে অভিযান
",82.05128205,130.0
20184413,2244,"

খালেদা জিয়ার ২ মামলায় অভিযোগ গঠনের শুনানি ২৯ এপ্রিল
",82.05128205,130.0
20184424,2244,"

সরকারের চেয়ে বেশি ক্ষমতাধর মালিক-শ্রমিক সংগঠন : টিআইবি
চলছে অনিয়ম-দুর্নীতির মহোৎসব
",82.05128205,130.0
20184431,2244,"

সংসদে অফশোর ব্যাংকিং আইন, ২০২৪ পাস
",82.05128205,130.0
20184440,2244,"

সিলেটে মামলার হাজিরায় যাওয়ার পথে যুবক খুন
",82.05128205,130.0
20184444,2244,"

এক দফার আন্দোলনে নিহত রশীদের পরিবারের পাশে বিএনপি
",82.05128205,130.0
20184466,2244,"

জরিমানা বাড়িয়ে গ্রাম আদালত বিল সংসদে উত্থাপন
",82.05128205,130.0
20184469,2244,"

নারায়ণগঞ্জে তরুণীর হাত-পা বাঁধা বস্তাবন্দী লাশ উদ্ধার
",82.05128205,130.0
20184470,2244,"
সংসদে বিল পাস 
স্থায়ী রূপ নিলো দ্রুত বিচার আইন
এ আইনে সরকার চাইলে যেকোনো নাগরিককে হয়রানি করতে পারে : চুন্নু
",82.05128205,130.0
20184484,2244,"

সিলেটে ২ কোটি ৩৫ লাখ ৫০ হাজার টাকার ইয়াবাসহ গ্রেফতার ২
",82.05128205,130.0
20184491,2244,"

আগামী বছরের এসএসসি-এইচএসসি যে সময়ে ও সিলেবাসে হবে
",82.05128205,130.0
20184496,2244,"

কুলাউড়া নৈশপ্রহরীর লাশ উদ্ধার
",82.05128205,130.0
20184272,2244,"

অনিবন্ধিত অনলাইন পোর্টালগুলো স্ট্রিমলাইন করাচ্ছি : তথ্য প্রতিমন্ত্রী
",82.05128205,130.0
20184277,2244,"

গাজায় ইসরাইলি হামলায় নিহতের সংখ্যা বেড়ে দাঁড়িয়েছে ৩০,৬৩১ জনে
",82.05128205,130.0
20184022,2244,"

কোরিয়া-যুক্তরাষ্ট্রের সামরিক মহড়ার পরিণতি সম্পর্কে সতর্ক করেছে পিয়ংইয়ং
",82.05128205,130.0
20184261,2244,"

মানুষকে সেবা দিন, আপনাদের সব সুবিধা দিব : চিকিৎসকদের স্বাস্থ্যমন্ত্রী
",82.05128205,130.0
20184046,2244,"

রমাদানের প্রস্তুতি : এবারের রমাদান হোক টার্নিং পয়েন্ট
",82.05128205,130.0
20184095,2244,"

সাংবাদিক হত্যায় জামায়াতের তীব্র নিন্দা
",82.05128205,130.0
20184093,2244,"

পাকিস্তানের প্রধানমন্ত্রী শাহবাজকে অভিনন্দন মোদির
",82.05128205,130.0
20184081,2244,"

মসজিদে হারাম ও মসজিদে নববীতে তারাবি-তাহাজ্জুদ পড়াবেন যারা
",82.05128205,130.0
20184074,2244,"

শিক্ষার্থীকে শিক্ষকের গুলি, শিবিরের প্রতিবাদ
",82.05128205,130.0
20184062,2244,"

সীমান্তে কঠোর নজরদারি, ১৪ রোহিঙ্গাকে ফেরত পাঠিয়েছে বিজিবি
",82.05128205,130.0
20184057,2244,"

এই বছর জাপানে শীত অস্বাভাবিক উষ্ণ
",82.05128205,130.0
20184032,2244,"

বৃষ্টি খাতুনের লাশ ফেরত পেতে কুষ্টিয়ার সাংবাদিকদের মানব বন্ধন
",82.05128205,130.0
20184105,2244,"

বিশ্বকাপ ব্যর্থতায় ফেঁসে যাচ্ছেন দু’জন বোর্ড পরিচালক!
",82.05128205,130.0
20184031,2244,"

চীন ২০২৪ সালে সামরিক বাজেট বাড়াচ্ছে
",82.05128205,130.0
20184025,2244,"
সংবাদ সম্মেলনে রেস্তোরাঁ মালিক সমিতি 
‘আনসার, পুলিশ ও র‍্যাবের অভিযান একটু বাড়াবাড়ি’
",82.05128205,130.0
20184013,2244,"

পর্যটক শূন্য হয়ে পড়ছে জামালপুরের লাউ চাপড়া অবকাশ কেন্দ্র
",82.05128205,130.0
20184008,2244,"

মেজর হাফিজের জামিন নামঞ্জুর
",82.05128205,130.0
20183999,2244,"

সুপার টিউসডে ও রিপাবলিকান প্রাইমারি ভোট কী?
",82.05128205,130.0
20184522,2244,"
টি-টোয়েন্টি বিশ্বকাপ 
ভারত-পাকিস্তান ম্যাচের টিকিটের মূল্য ১ কোটি ৮৪ লাখ রুপি!
",82.05128205,130.0
20184100,2244,"

ক্লাস চলাকালে হঠাৎ ব্যাগ থেকে অস্ত্র বের করে শিক্ষার্থীকে গুলি
",82.05128205,130.0
20184114,2244,"

দ্রব্যমূল্য নিয়ন্ত্রণ বড় চ্যালেঞ্জ : স্বরাষ্ট্রমন্ত্রী
",82.05128205,130.0
20184257,2244,"

নাপোলি ম্যাচে ডি জং, পেড্রিকে পাচ্ছেনা বার্সেলোনা
",82.05128205,130.0
20184192,2244,"

হাতিয়ায় গণধর্ষণ মামলার ১ আসামি গ্রেফতার
",82.05128205,130.0
20184246,2244,"

কৃষ্ণ সাগরে রাশিয়ার যুদ্ধজাহাজ ক্ষতিগ্রস্ত হয়েছে : ইউক্রেন
",82.05128205,130.0
20184239,2244,"

অবৈধ মজুত করলে বিশেষ ক্ষমতা আইনে ব্যবস্থা নেয়া হবে : আইনমন্ত্রী
",82.05128205,130.0
20184237,2244,"

খুলে দেয়া হলো বিআরটি প্রকল্পের ফ্লাইওভারের একাংশ
",82.05128205,130.0
20184232,2244,"

ইরান গত বছর ৮৩৪ জনের মৃত্যুদণ্ড কার্যকর করেছে : মানবাধিকার সংস্থা
",82.05128205,130.0
20184213,2244,"

নীলফামারীতে বড় ভাইয়ের দায়ের কোপে কিশোর নিহত
",82.05128205,130.0
20184200,2244,"

আমতলীতে সড়ক দুর্ঘটনায় মোটরসাইকেলের চালক নিহত
",82.05128205,130.0
20184183,2244,"

রমজানে ব্যাংক লেনদেন যে সময়ে চলবে
",82.05128205,130.0
20184119,2244,"

গর্ভপাতকে সাংবিধানিক স্বীকৃতি দিলো ম্যাঁক্রো সরকার
",82.05128205,130.0
20184177,2244,"

বেনাপোল বন্দরে সন্ধ্যার পর পচনশীল পণ্য প্রবেশে নিষেধাজ্ঞা
",82.05128205,130.0
20184161,2244,"

মিরসরাইয়ে পুকুরে ডুবে শিশুর মৃত্যু
",82.05128205,130.0
20184153,2244,"

গণতন্ত্রে বিশ্বাসী হলে নিরপেক্ষ নির্বাচনের ঘোষণা দিন, সরকারকে মঈন খান
",82.05128205,130.0
20184147,2244,"

দিল্লি বিমানবন্দরে বোমাতঙ্ক ছড়ানোয় গ্রেফতার বাংলাদেশী যুবক 
",82.05128205,130.0
20184133,2244,"

 ফিলিস্তিনি শিশুদের জন্য নিজের সব দিয়ে গেলেন সেই মার্কিন সেনা
",82.05128205,130.0
20184127,2244,"

নবীনগরে সড়ক দুর্ঘটনায় স্কুলশিক্ষার্থী নিহত
",82.05128205,130.0
20184512,2244,"

আমরা খুবই কঠিন সময় অতিক্রম করছি : বিকেএমইএ প্রেসিডেন্ট
",82.05128205,130.0
20185078,2244,"

কোটি টাকার বিটকয়েন ছিনিয়ে নেয়ার অভিযোগে পুলিশের বিরুদ্ধে তদন্ত শুরু
",82.05128205,130.0
20184524,2244,"

‘রাজধানীর খালগুলো সংস্কার ও দখলমুক্ত করার কার্যক্রম চলছে’
",82.05128205,130.0
20184896,2244,"
  	জেলা প্রশাসকদের উদ্দেশ্যে অর্থমন্ত্রী 
আয়কর আদায়ে জেলা প্রশাসকদের মাঠে নামাচ্ছে সরকার
",82.05128205,130.0
20184941,2244,"

 ‘নেভারকুজেন’ই এখন শিরোপা দ্বারপ্রান্তে
",82.05128205,130.0
20184930,2244,"
 হেলথ টিপস 
তিতা কফির ১২ গুণ
",82.05128205,130.0
20184925,2244,"
কেন্দ্রীয় ব্যাংকের প্রতিবেদন 
ব্যাংকে নারী কর্মীর সংখ্যা বাড়ছে
",82.05128205,130.0
20184919,2244,"
 রাজপথে মৃত্যুর হানা 
সড়ক দুর্ঘটনায় নিহত ৩
",82.05128205,130.0
20184906,2244,"

সিরাজগঞ্জে মেডিক্যাল কলেজে ছাত্রকে গুলি করলেন শিক্ষক
",82.05128205,130.0
20184902,2244,"

চট্টগ্রাম দারুল মাআরিফ সাবেক ছাত্র পরিষদের পূর্ণাঙ্গ কমিটি
",82.05128205,130.0
20184895,2244,"
	মার্কিন আদালতের রায় 
রিজার্ভ চুরিতে রিজাল ব্যাংকের ২ শীর্ষ কর্মকর্তা জড়িত
",82.05128205,130.0
20184958,2244,"

 লংকাবাংলা ফাইন্যান্সের আর্থিক সাক্ষরতা দিবস পালন
",82.05128205,130.0
20184877,2244,"

চীনের রেকর্ড-নিম্ন উৎপাদন সঙ্কোচনশীল সতর্কবার্তা দিচ্ছে
",82.05128205,130.0
20184862,2244,"

সাংবাদিক বোনের প্রশ্নের উত্তরে যা বললেন জাকের
",82.05128205,130.0
20184836,2244,"

কয়েক ডজন ফিলিস্তিনিকে ট্যাংক চাপা দিয়ে হত্যা করল ইসরাইল
",82.05128205,130.0
20184827,2244,"

যশোরে মালয়েশিয়া মসজিদের আদলে নির্মাণ হবে দৃষ্টিনন্দন মসজিদ
",82.05128205,130.0
20184816,2244,"

বান্দরবানে কেএনএফের ৭ দফা নিয়ে সমঝোতা চুক্তি
",82.05128205,130.0
