id,title,category1,T5_rank,T5_S_scale,T5_S_score
20175485,"

সংরক্ষিত আসন পেয়ে পাকিস্তানের একক বৃহত্তম দল পিএমএলএন
",রাজনীতি,1,1.0,100.0
20175503,"

জুজুর ভয় দেখিয়ে প্রতারিত করা যাবে না : মঈন খান
",রাজনীতি,1,1.0,100.0
20174647,"
বিয়েপাগল শহীদুল 
১৭তম বিয়ে করতে ১৬তম স্ত্রীকে নির্যাতন
",রাজনীতি,1,1.0,100.0
20174637,"

মুরাদনগরে নবনির্বাচিত দুই সংসদ সদস্যকে সংবর্ধনা
",রাজনীতি,1,1.0,100.0
20174626,"

বিএনপির কেন্দ্রীয় নেতা মাওলানা শামীমের ইমু আইডি হ্যাক
",রাজনীতি,1,1.0,100.0
20174609,"

ঠাকুরগাঁওয়ে পিকনিকের বাস খাদে, আহত ৫৫
",রাজনীতি,1,1.0,100.0
20174593,"

জামালপুরে হিজড়া জনগোষ্ঠীর আর্থসামাজিক উন্নয়নে মতবিনিময় সভা
",রাজনীতি,1,1.0,100.0
20175553,"

দেশে আওয়ামী স্টাইলের গণতন্ত্র চলছে : নজরুল ইসলাম খান
",রাজনীতি,1,1.0,100.0
20175585,"

বিদ্যুতের দাম বাড়ানোর প্রতিবাদে সারাদেশের লিফলেট বিতরণ করবে বিএনপি
",রাজনীতি,1,1.0,100.0
20174475,"

চীনের সাথে মালদ্বীপের প্রতিরক্ষা চুক্তি সই
",রাজনীতি,1,1.0,100.0
20174468,"

ইউক্রেন অবশ্যই রাশিয়ার অংশ, শান্তি আলোচনা হবে না : মেদভেদেভ
",রাজনীতি,1,1.0,100.0
20174834,"

শোক সংবাদ
",রাজনীতি,1,1.0,100.0
20174451,"

 শাহবাজ শরিফকে বিশ্বনেতাদের অভিনন্দন
",রাজনীতি,1,1.0,100.0
20175628,"

রোজার আগে সরকারের সিন্ডিকেটের সদস্যরা আরো বেপরোয়া হয়ে উঠেছে : রিজভী
",রাজনীতি,1,1.0,100.0
20175639,"

নাৎসি অপবাদ দিয়ে ডয়চে ভেলে বন্ধ করল ভেনেজুয়েলা
",রাজনীতি,1,1.0,100.0
20175645,"

ভবিষ্যতে আদালত অবমাননাকর বক্তব্য দেবো না : ভিপি নূর
",রাজনীতি,1,1.0,100.0
20174857,"

সন্দ্বীপে আশ্রয়ণ-২ প্রকল্পের ৬৮টি পাকা ব্যারাক হাউজ হস্তান্তর নৌবাহিনীর
",রাজনীতি,1,1.0,100.0
20175708,"

বোয়ালমারীতে দৈনিক ভোরের দর্পণ পত্রিকার ২৪তম প্রতিষ্ঠাবার্ষিকী পালন
",রাজনীতি,1,1.0,100.0
20175709,"

গ্যাটকো মামলা : খালেদা জিয়ার বিরুদ্ধে শুনানি ২৪ এপ্রিল
",রাজনীতি,1,1.0,100.0
20175732,"

শ্রীনগরে বেড়াতে এসে যুবকের আত্মহত্যা
",রাজনীতি,1,1.0,100.0
20175754,"

পরিস্থিতি নিয়ন্ত্রণের বাইরে গেলেই সিটি নির্বাচনের ভোট বন্ধ : ইসি আলমগীর
",রাজনীতি,1,1.0,100.0
20174327,"
রেলওয়ের টিকিটে কালোবাজারি 
এটা ডিজিটাল প্রতারণা!
",রাজনীতি,1,1.0,100.0
20175794,"

কালীগঞ্জে ট্রাকের ধাক্কায় মোটরসাইকেলআরোহী নিহত
",রাজনীতি,1,1.0,100.0
20175859,"

চীনের সাথে মালদ্বীপের প্রতিরক্ষা চুক্তি সই
",রাজনীতি,1,1.0,100.0
20046261,বিপজ্জনক সময়ের সামনে বাংলাদেশের গণতন্ত্র,রাজনীতি,1,1.0,100.0
20175049,"

ক্ষমতা ছেড়ে সুষ্ঠু নির্বাচনের ঘোষণা দিন : ড. মঈন খান
",রাজনীতি,1,1.0,100.0
20175407,"

গাজায় ‘মানবতার পরীক্ষায়’ ব্যর্থ বিশ্ব নেতারা
",রাজনীতি,1,1.0,100.0
20044874,প্রশাসনিক চাঁদাবাজিতে ডুবতে বসেছে রেস্টুরেন্ট ব্যবসা: এবি পার্টি,রাজনীতি,1,1.0,100.0
20175095,"

সাংবাদিক সৈয়দ কামাল উদ্দিনের ইন্তেকাল
",রাজনীতি,1,1.0,100.0
20046229,সাদা শার্ট পরা ওরা কারা?,রাজনীতি,1,1.0,100.0
20182854,"
সময়-অসময় 
নেপালে রাজনৈতিক ঝড় ও চীন-ভারতের প্রভাব
",রাজনীতি,1,1.0,100.0
20182735,"

অন্তবর্তীকালীন জামিন শেষে বিএনপি নেতা হুমায়ুন কবীরকে কারাগারে প্রেরণ
",রাজনীতি,1,1.0,100.0
20046242,ড. ইউনূসের আতিথেয়তা করে সম্মানিত পিটার হাস্‌ মামলা নিয়ে উদ্বেগ,রাজনীতি,1,1.0,100.0
20182721,"

ঠাকুরগাঁও জেলা বিএনপির সভাপতি তৈমুর রহমানের জানাজা অনুষ্ঠিত
",রাজনীতি,1,1.0,100.0
20175131,"

ইউনূসের বিরুদ্ধে মামলায় শ্রম আইনের অপব্যবহার হয়ে থাকতে পারে : যুক্তরাষ্ট্র দূতাবাস
",রাজনীতি,1,1.0,100.0
20182789,"
সময়-অসময় 
নেপালে রাজনৈতিক ঝড় ও চীন-ভারতের প্রভাব
",রাজনীতি,1,1.0,100.0
20046216,জুজুর ভয় দেখিয়ে প্রতারিত করা যাবে না: মঈন খান,রাজনীতি,1,1.0,100.0
20175206,"

সহিংসতায় মণিপুরে ১০ মাসে নিহত ২২১, আহত ১৫৫৫
",রাজনীতি,1,1.0,100.0
20182792,"

ডিইউজে নির্বাচনের প্রার্থী তালিকা চূড়ান্ত
",রাজনীতি,1,1.0,100.0
20175135,"
 	কাউন্সিলের চিন্তা করছে বিএনপি  
গ্যাস-বিদ্যুতের মূল্যবৃদ্ধির প্রতিবাদে বিক্ষোভ কর্মসূচির সিদ্ধান্ত
",রাজনীতি,1,1.0,100.0
20044878,দেশে আওয়ামী লীগের স্টাইলে গণতন্ত্র চলছে: নজরুল,রাজনীতি,1,1.0,100.0
20182837,"

দুমকীতে ইমাম ও মুয়াজ্জিনদের সাথে মতবিনিময় 
",রাজনীতি,1,1.0,100.0
20044883,শনিবার ঢাকাসহ দেশব্যাপী লিফলেট বিতরণ ও গণসংযোগ কর্মসূচি ঘোষণা বিএনপির,রাজনীতি,1,1.0,100.0
20182695,"

রুহিয়ায় তৈমুর রহমানের জানাজায় লাখো মানুষের ঢল
",রাজনীতি,1,1.0,100.0
20044873,বিরোধীদের দমনে দ্রুত বিচার আইন স্থায়ী করেছে: সাইফুল হক,রাজনীতি,1,1.0,100.0
20044882,আইন সংশোধন করে নির্দলীয় স্থানীয় নির্বাচনে ফেরার দাবি সুজনের,রাজনীতি,1,1.0,100.0
20182765,"

দ্বাদশ সংসদের প্রথম অধিবেশন সমাপ্ত
",রাজনীতি,1,1.0,100.0
20176086,"

ইসরাইলের নতুন বসতি পরিকল্পনার নিন্দা হামাসের
",রাজনীতি,1,1.0,100.0
20182738,"

বিমান ও মর্টার শেলের শব্দে আবারো কাঁপছে টেকনাফ
",রাজনীতি,1,1.0,100.0
20046224,প্রেস ক্লাবে দলীয় নেতাকর্মীদের হাতে লাঞ্ছিত তাঁতীদলের আহ্বায়ক আজাদ,রাজনীতি,1,1.0,100.0
20182683,"

কালীগঞ্জে ট্রেনের ধাক্কায় যুবকের মৃত্যু
",রাজনীতি,1,1.0,100.0
20175117,"

ফলাফল ছাড়াই শেষ হামাস ও ইসরাইল যুদ্ধবিরতি আলোচনা
",রাজনীতি,1,1.0,100.0
20046225,বিএনপি নেতা বরকত উল্লাহ বুলু হাসপাতালে ভর্তি,রাজনীতি,1,1.0,100.0
20175158,"

স্থায়ী করা হলো দ্রুত বিচার আইন
	সংসদে বিল পাস
",রাজনীতি,1,1.0,100.0
20175081,"

রাজবাড়ীতে ডিবি পরিচয়ে বাড়িতে ঢুকে বৃদ্ধকে মারধর হাসপাতালে মৃত্যু
",রাজনীতি,1,1.0,100.0
20044872,পিটার হাসের সঙ্গে জিএম কাদেরের বৈঠক,রাজনীতি,1,1.0,100.0
20182657,"

সরকারের পরিকল্পনায় ধারাবাহিক অগ্নিকাণ্ড ঘটছে : গণঅধিকার পরিষদ
",রাজনীতি,1,1.0,100.0
20175609,"

উখিয়ায় সড়ক দুর্ঘটনায় রোহিঙ্গা মৌলভি নিহত, আহত ৫
",অর্থনীতি,2,0.875,87.5
20175667,"

কেএফসি ও ডোমিনোজ পিজ্জাসহ চারটি রেস্তোরাঁকে জরিমানা
",অর্থনীতি,2,0.875,87.5
20047112,ট্যানারি ব্যবসায়ীদের স্বল্পকালীন পরিবেশ সনদ দেয়া হবে: সালমান এফ রহমান,অর্থনীতি,2,0.875,87.5
20175803,"

সরিষাবাড়ীতে ইজিবাইকের চাপায় মাদরাসা ছাত্র নিহত
",অর্থনীতি,2,0.875,87.5
20046222,১১-১৭ মার্চ পর্যন্ত জাটকা সংরক্ষণ সপ্তাহ ২০২৪ পালন করা হবে: প্রাণিসম্পদমন্ত্রী,অর্থনীতি,2,0.875,87.5
20175788,"

ইলিশের উৎপাদন বৃদ্ধিতে সরকার সকল ব্যবস্থা গ্রহণ করছে : প্রাণিসম্পদ মন্ত্রী
",অর্থনীতি,2,0.875,87.5
20175126,"
	আগুন নিভলে উৎপাদনে যেতে ২ দিন লাগবে : মাসুদ 
২৪ ঘণ্টা পরও এস আলম সুগার মিলের আগুন নিয়ন্ত্রণে আসেনি
",অর্থনীতি,2,0.875,87.5
20175780,"

পোড়া চিনি-কেমিক্যাল ফেলা হচ্ছে কর্ণফুলীতে, মরছে মাছ
",অর্থনীতি,2,0.875,87.5
20175756,"

তালতলীতে নিখোঁজের ১ দিন পর শিশুর লাশ উদ্ধার
",অর্থনীতি,2,0.875,87.5
20175596,"

গাইবান্ধায় যমুনা নদীতে গোসল করতে গিয়ে ২ বন্ধুর মৃত্যু
",অর্থনীতি,2,0.875,87.5
20175733,"
আয়হাম হত্যার বিচার দাবিতে মানববন্ধন 
শিশু আহনাফের মৃত্যু : মামলা তুলে নিতে হুমকির অভিযোগ
",অর্থনীতি,2,0.875,87.5
20175361,"

দেবিদ্বারের ২ প্রবাসীর মৃত্যু, ঋণের বোঝা ছাড়া কিছুই রইল না
",অর্থনীতি,2,0.875,87.5
20175059,"

বাস কোম্পানির ৮০ শতাংশের মালিক ক্ষমতাসীন দলের ব্যক্তি
",অর্থনীতি,2,0.875,87.5
20174826,"

ইউনিপে টু’র  ৪২০ কোটি টাকা সরকারি কোষাগারে স্থানান্তরের নির্দেশ
",অর্থনীতি,2,0.875,87.5
20044881,সরকারদলীয় সিন্ডিকেটের লুটপাটের কারণেই নিত্যপণ্যের দাম বৃদ্ধি: রিজভী,অর্থনীতি,2,0.875,87.5
20175163,"

দুর্নীতি ও রাজনৈতিক সমালোচনার শিকার বিআরআই প্রকল্প
",অর্থনীতি,2,0.875,87.5
20044868,"স্বর্ণের দামে রেকর্ড, ভরি ১ লাখ ১২ হাজার ৯০৮ টাকা",অর্থনীতি,2,0.875,87.5
20175390,"

রমজানে অসাধু ব্যবসায়ীদের বিরুদ্ধে সজাগ থাকুন : র‌্যাবকে প্রধানমন্ত্রী
",অর্থনীতি,2,0.875,87.5
20175457,"

গুলশানে কাচ্চি ভাইকে লাখ টাকা জরিমানা
",অর্থনীতি,2,0.875,87.5
20175471,"

এখনো নিভেনি চিনির গুদামের আগুন
",অর্থনীতি,2,0.875,87.5
20175155,"

শাহবাগ থানার ডাম্পিংয়ে আগুন পুড়ে ছাই ৯ গাড়ি
",অর্থনীতি,2,0.875,87.5
20175496,"

গোবিন্দগঞ্জে পুলিশের রেকার গাড়ির ধাক্কায় একজন নিহত আহত ২
",অর্থনীতি,2,0.875,87.5
20044871,প্লাস্টিক দূষণ রোধে সিগারেট ফিল্টার ও ভেপোরাইজার নিষিদ্ধের দাবি প্রজ্ঞা’র,অর্থনীতি,2,0.875,87.5
20174674,"

মেহেরপুরে বৃদ্ধি পেয়েছে ‘বিষপাতা’ তামাক চাষ
",অর্থনীতি,2,0.875,87.5
20174804,"
	সংবাদ সম্মেলনে মালিক সমিতি 
হয়রানি ও যত্রতত্র রেস্তোরাঁ বন্ধে নীতিমালার দাবি
	আনসার, পুলিশ ও র‌্যাবের অভিযান একটু বাড়াবাড়ি
",অর্থনীতি,2,0.875,87.5
20174661,"
চোখে মুখে চিন্তার ভাঁজ  
বগুড়ার শেরপুরে আলু চাষে লোকসানের আশঙ্কা
",অর্থনীতি,2,0.875,87.5
20174656,"

নেত্রকোনায় সাবরেজিস্টার অফিস শহরের প্রাণকেন্দ্রে স্থাপনের দাবিতে মানববন্ধন
",অর্থনীতি,2,0.875,87.5
20174459,"

দ: কোরিয়া-যুক্তরাষ্ট্রের সামরিক মহড়া নিয়ে পিয়ংইয়ংয়ের হুঁশিয়ারি
",অর্থনীতি,2,0.875,87.5
20174627,"

 চিটাগং শপিং কমপ্লেক্স মালিক সমিতির আহ্বায়ক ইদ্রিস মিয়া
",অর্থনীতি,2,0.875,87.5
20175146,"

 প্রতি মাসেই বাড়ছে ঋণের সুদ 	
বিপাকে বিনিয়োগকারী ও ভোক্তারা
",অর্থনীতি,2,0.875,87.5
20174583,"

ইসলামী ব্যাংকের কর্মকর্তা সম্মেলন অনুষ্ঠিত
",অর্থনীতি,2,0.875,87.5
20175530,"

ফতুল্লায় ঝুটের গোডাউনে আগুন
",অর্থনীতি,2,0.875,87.5
20174556,"
এআইআইবি’র কাছে বাজেট সহায়তা চেয়েছে সরকার 
জলবায়ু ও অবকাঠামোগত খাতে অর্থায়নে আগ্রহী এআইআইবি : অর্থমন্ত্রী
আমরা বাংলাদেশের উন্নয়ন সহযোগী হতে চাই : রজত মিশ্র
",অর্থনীতি,2,0.875,87.5
20174544,"
দেশীয় পণ্যকে গুরুত্ব দেয়ার আহ্বান 
চট্টগ্রামে ওয়ালটনের ‘ননস্টপ মিলিয়নিয়ার ক্যাম্পেইনের প্রচারণায় দেশীয় পণ্যকে গুরুত্ব দেয়ার আহ্বান
",অর্থনীতি,2,0.875,87.5
20174543,"

 উল্টো পথেই শেয়ারবাজার স্নায়ু চাপে বিনিয়োগকারীরা
দেড় ঘণ্টায় ৩৩০ কোটি ৮৮ লাখ টাকার শেয়ার হাতবদল
",অর্থনীতি,2,0.875,87.5
20174531,"
অপরিকল্পিত রাসায়নিক প্রয়োগ 
রাঙ্গাবালীতে তরমুজচাষিদের স্বপ্নভঙ্গ
",অর্থনীতি,2,0.875,87.5
20174524,"

উজিরপুরে গার্ডার ব্রিজ নির্মাণকাজ ৬ মাস বন্ধ
",অর্থনীতি,2,0.875,87.5
20175143,"

রমজান সামনে রেখে সচিবদের সতর্ক থাকার নির্দেশনা প্রধানমন্ত্রীর
",অর্থনীতি,2,0.875,87.5
20175563,"

কুলাউড়া রেলওয়ের জংশনে ট্রেনের নিচে ঝাপ দিয়ে এক যুবকের আত্মহত্যা
",অর্থনীতি,2,0.875,87.5
20175827,"

বন্যপ্রাণী সংরক্ষণে ডিজিটাল প্রযুক্তি ব্যবহারের উদ্যোগ নিয়েছে সরকার : পরিবেশমন্ত্রী
",অর্থনীতি,2,0.875,87.5
20182825,"
বিজিএমইএ নেতৃবৃন্দের উদ্বেগ 
বিদ্যুতের মূল্যবৃদ্ধিতে পোশাক রফতানির লক্ষ্যমাত্রা অর্জন পিছিয়ে পড়তে পারে
",অর্থনীতি,2,0.875,87.5
20174620,"
অর্ধশত কোটি টাকার দেনায় জর্জরিত ২ সহস্রাধিক পরিবার 
পিরোজপুরে বন্ধ হয়ে গেছে ৭ শতাধিক পোলট্রি খামার
",অর্থনীতি,2,0.875,87.5
20175828,"

জলবায়ুর পরিবর্তনের ফলে গ্রামীণ নারী, দরিদ্র ও বয়স্কদের ওপর অসামঞ্জস্যপূর্ণ প্রভাব পড়ছে : এফএও
",অর্থনীতি,2,0.875,87.5
20174954,"

 অতি ঝুঁকিপূর্ণ ভবনের বিষয়ে ব্যবস্থা নিতে হবে : চুন্নু
পুরান ঢাকার কেমিক্যাল ফ্যাক্টরিগুলো সরাতে হবে : তারানা
",অর্থনীতি,2,0.875,87.5
20175870,"

রোজার আগেই চিনির দাম ৩০ টাকা বাড়াল টিসিবি
",অর্থনীতি,2,0.875,87.5
20046293,রাস্তা ছাড়াই খালের উপর নির্মাণ হচ্ছে কোটি টাকার সেতু,অর্থনীতি,2,0.875,87.5
20046223,"ভূমি সেবা নিশ্চিতে জিরো টলারেন্স নীতিতে সরকার, স্বচ্ছতা আনতে প্রয়োজনীয় ব্যবস্থা নেয়া হবে",অর্থনীতি,2,0.875,87.5
20046291,জুড়ীতে স্থানীয় দুর্যোগ ঝুঁকি ব্যবস্থাপনা বিষয়ে পরিকল্পনা কর্মশালা,অর্থনীতি,2,0.875,87.5
20174967,"

বুড়িগঙ্গা রক্ষায় ৫ সুপারিশ
",অর্থনীতি,2,0.875,87.5
20046239,রাজনৈতিক প্রভাবে পরিবহন খাত জিম্মি,অর্থনীতি,2,0.875,87.5
20175280,"
চোখে মুখে চিন্তার ভাঁজ : 
বগুড়ার শেরপুরে আলু চাষে লোকসানের আশঙ্কা
",অর্থনীতি,2,0.875,87.5
20046286,শ্রীপুরে শ্রমিক বিক্ষোভ,অর্থনীতি,2,0.875,87.5
20046241,অগ্নি দুর্যোগ বিপর্যয়ে রূপ নিয়েছে,অর্থনীতি,2,0.875,87.5
20174992,"
	সরকারি নির্দেশনা অমান্য 
বেনাপোল বন্দরে সন্ধ্যার পরে পচনশীল পণ্য প্রবেশে নিষেধাজ্ঞা
",অর্থনীতি,2,0.875,87.5
20175266,"

সিলেটে পিকআপের ধাক্কায় ২ মোটরসাইকেল আরোহী নিহত
",অর্থনীতি,2,0.875,87.5
20046243,দু’দিন ধরে পুড়ছে এস আলমের চিনিকল,অর্থনীতি,2,0.875,87.5
20046245,ফেব্রুয়ারিতে রপ্তানি বাড়লেও লক্ষ্যমাত্রা অর্জন হয়নি,অর্থনীতি,2,0.875,87.5
20046237,রেস্তরাঁয় অভিযান সিলগালা,অর্থনীতি,2,0.875,87.5
20046246,বিশ্ববাজারের সঙ্গে সমন্বয় করে তেলের দাম নির্ধারণ করা হবে,অর্থনীতি,2,0.875,87.5
20175020,"

প্রবাসী ৪ ভাইয়ের উদ্যোগে দৃষ্টিনন্দন মসজিদ হচ্ছে যশোরে
",অর্থনীতি,2,0.875,87.5
20175026,"

 ১০ দিনের মধ্যে ঢাকার অগ্নিঝুঁকিপূর্ণ ভবনের তালিকা করা হবে : রাজউক চেয়ারম্যান
",অর্থনীতি,2,0.875,87.5
20175258,"

যে কারণে চাষির স্বপ্ন মারা যাচ্ছে...
",অর্থনীতি,2,0.875,87.5
20182688,"
র‌্যাবকে প্রধানমন্ত্রী 
মজুতদারি ও জাল টাকার বিরুদ্ধে অভিযান জোরদার করুন
",অর্থনীতি,2,0.875,87.5
20046268,খেলাপিদের খপ্পরে দেউলিয়ার পথে মোরেলগঞ্জ বিআরডিবি,অর্থনীতি,2,0.875,87.5
20046267,টাঙ্গাইলে ৫ শতাধিক রেস্তরাঁ বহুতল ভবন অগ্নিঝুঁকিতে,অর্থনীতি,2,0.875,87.5
20182676,"
ডিআরইউ-পিআইবি কর্মশালায় বক্তারা 
সাংবাদিকদের প্রযুক্তিগত দক্ষতা উন্নয়ন প্রয়োজন
",অর্থনীতি,2,0.875,87.5
20176027,"

বৃহস্পতিবার থেকে ভর্তুকি মূল্যে ৫টি পণ্য বিক্রি শুরু করবে টিসিবি
",অর্থনীতি,2,0.875,87.5
20175037,"

 শেষ দিনে ডিসিদের ৫১ প্রস্তাব উঠছে আজ
",অর্থনীতি,2,0.875,87.5
20175043,"

রাজধানীজুড়ে রেস্তোরাঁয় অভিযান
",অর্থনীতি,2,0.875,87.5
20176082,"

বাংলাদেশসহ পাঁচটি দেশের পোশাক খাত নিয়ে তদন্ত করছে যুক্তরাষ্ট্র
",অর্থনীতি,2,0.875,87.5
20175070,"

 মর্গে পড়ে থাকা অভিশ্রুতি ও অজ্ঞাত লাশের সুরাহা হয়নি
",অর্থনীতি,2,0.875,87.5
20046275,খুলনায় ১২৫ ভবনে ফায়ার সার্ভিসের অভিযান শুরু,অর্থনীতি,2,0.875,87.5
20046295,গ্যাসের দাবিতে ঢাকা-চট্টগ্রাম মহাসড়ক অবরোধ,অর্থনীতি,2,0.875,87.5
20046238,এক প্রকল্পে খরচ বেড়েছে ১৫১ কোটি,অর্থনীতি,2,0.875,87.5
20046297,প্রতি বছর অর্থ অপচয়সহ হাতিয়ে নেয়া হচ্ছে লাখ লাখ টাকা,অর্থনীতি,2,0.875,87.5
20046226,১০ই মার্চ সাগরে তেল-গ্যাস অনুসন্ধানে আন্তর্জাতিক দরপত্র আহ্বান,অর্থনীতি,2,0.875,87.5
20182748,"

গুলশানে রেস্তোরাঁয় অভিযান চলছে
",অর্থনীতি,2,0.875,87.5
20046316,যে ঘটনার তদন্ত শেষ হয়নি এক বছরেও,অর্থনীতি,2,0.875,87.5
20175902,"

উন্নতির জন্য বিভিন্ন খাতে ভর্তুকি উঠিয়ে দিতে হবে : রাজশাহীতে এনবিআর চেয়ারম্যান
",অর্থনীতি,2,0.875,87.5
20175116,"

  বাংলাদেশের শ্রম আইন আন্তর্জাতিক মানে উন্নীত করার আহ্বান
বাইডেনের বাণিজ্য নীতি প্রকাশ
",অর্থনীতি,2,0.875,87.5
20174773,"

শিপিং রিপোর্টার্স ফোরামের সভাপতি ফারুক সম্পাদক আফরিন 
",অর্থনীতি,2,0.875,87.5
20175313,"

মাদকমুক্ত বাংলাদেশ গঠনে সম্মিলিত গণ-আন্দোলন করার প্রত্যয় সংসদ সদস্যদের
",অর্থনীতি,2,0.875,87.5
20175953,"

বৈদেশিক অর্থায়নপুষ্ট প্রকল্পসমূহের অগ্রগতি পর্যালোচনা কমিটির ১ম সভা অনুষ্ঠিত
",অর্থনীতি,2,0.875,87.5
20046308,বিদ্যুতের মূল্য স্থিতিশীল রাখার দাবিতে সিলেটে স্মারকলিপি প্রদান,অর্থনীতি,2,0.875,87.5
20046307,সীতাকুণ্ডে কবরস্থান ও রাস্তার গাছ অবৈধভাবে বিক্রির পাঁয়তারা,অর্থনীতি,2,0.875,87.5
