id,title,category1,T5_rank,T5_S_scale,T5_S_score
20046049,চিকিৎসার জন্য সিঙ্গাপুর যাচ্ছেন ফখরুল,রাজনীতি,1,1.0,100.0
20047108,মালয়েশিয়ায় ট্রেনের ধাক্কায় নিহত ২ বাংলাদেশির পরিচয় শনাক্ত,রাজনীতি,1,1.0,100.0
20046106,মির্জা ফখরুল সিঙ্গাপুর যাচ্ছেন আজ,রাজনীতি,1,1.0,100.0
20046105,যারা সিন্ডিকেটের মাধ্যমে মানুষকে কষ্ট দেয় তারা দেশদ্রোহী- আ ফ ম বাহাউদ্দিন নাছিম,রাজনীতি,1,1.0,100.0
20047168,বাহুবলে ছাত্রদল নেতার বস্তাবন্দি লাশ উদ্ধার,রাজনীতি,1,1.0,100.0
20046103,ছোট পর্দায় আজকের খেলা,রাজনীতি,1,1.0,100.0
20187963,"

গ্যাস ও বিদ্যুতের মূল্যবৃদ্ধির নিন্দা জামায়াতের
",রাজনীতি,1,1.0,100.0
20188161,"

এখন থেকে মন্ত্রণালয়ের প্রকল্পেও নজর রাখবেন ডিসিরা
",রাজনীতি,1,1.0,100.0
20188201,"

আঙুর-খেজুর লাগবে কেন,বরই দিয়ে ইফতার করেন : শিল্পমন্ত্রী
",রাজনীতি,1,1.0,100.0
20188204,"

চাঁদাবাজদের কারণে এলাকার মানুষ শান্তিতে নেই : সিদ্ধিরগঞ্জ আ’লীগ সভাপতি
",রাজনীতি,1,1.0,100.0
20187897,"

ভোট গ্রহণে অনিয়ন হলে সংশ্লিষ্ট কর্মকর্তাদের চাকরি থাকবে না : আহসান হাবিব
",রাজনীতি,1,1.0,100.0
20047134,সংসদ থেকে ক্ষুব্ধ লতিফ সিদ্দিকীর ওয়াকআউট,রাজনীতি,1,1.0,100.0
20046044,সিঙ্গাপুর গেলেন মির্জা ফখরুল,রাজনীতি,1,1.0,100.0
20188301,"

'ভাঙ্গা থেকে পায়রা হয়ে কুয়াকাটা পর্যন্ত রেলপথ নির্মাণের প্রকল্প গ্রহণ করা হবে'
",রাজনীতি,1,1.0,100.0
20187186,"

মানিকগঞ্জে মদপানে মামা-ভাগনের মৃত্যু
",রাজনীতি,1,1.0,100.0
20188385,"

বিএনপি এ সরকারের অধীনে কোনো নির্বাচনে যাবে না : রিজভী
",রাজনীতি,1,1.0,100.0
20187151,"

চিকিৎসার জন্য সিঙ্গাপুরে গেলেন ওবায়দুল কাদের
",রাজনীতি,1,1.0,100.0
20188405,"

সিঙ্গাপুরের উদ্দেশে আজ ঢাকা ছাড়লেন মির্জা ফখরুল
",রাজনীতি,1,1.0,100.0
20187179,"

জামিনে মুক্ত রংপুর মহানগর বিএনপির সদস্যসচিব ডন
",রাজনীতি,1,1.0,100.0
20046024,মাওলানা লুৎফর রহমানের জানাজায় মানুষের ঢল,রাজনীতি,1,1.0,100.0
20187189,"

বিএনপি নেতা হাবিবের কারাদণ্ড বহাল  
",রাজনীতি,1,1.0,100.0
20187442,"
	বিএনপির সাথে ১২ দলীয় জোটের বৈঠক 
উপজেলা নির্বাচনে অংশ নেয়ার পরামর্শ
",রাজনীতি,1,1.0,100.0
20187268,"

আত্মশুদ্ধির মাসে দ্রব্যমূল্য নিয়ন্ত্রণসহ সংযমের আহ্বান আইনমন্ত্রীর 
",রাজনীতি,1,1.0,100.0
20046015,নবীনগরে কারামুক্ত বিএনপি নেতাদের সংবর্ধনা,রাজনীতি,1,1.0,100.0
20187427,"

প্রখ্যাত মুফাসসিরে কুরআন আল্লামা লুৎফুর রহমানের ইন্তেকাল
",রাজনীতি,1,1.0,100.0
20188373,"

কম সময় দেয়ায় সংসদ অধিবেশনে ওয়াকআউট লতিফ সিদ্দিকীর
",রাজনীতি,1,1.0,100.0
20187421,"
	জেলা প্রশাসক সম্মেলন 
দ্বিতীয় দিনে উঠছে ২৪ ডিসির ৮০ প্রস্তাব
",রাজনীতি,1,1.0,100.0
20188493,"

গণতন্ত্র নিয়ে জ্ঞান দেয়ার অধিকার রাশিয়ার নেই : মলদোভা
",রাজনীতি,1,1.0,100.0
20187411,"

ইরানের নির্বাচনে ডানপন্থীদের প্রাধান্য
",রাজনীতি,1,1.0,100.0
20044909,কারামুক্ত হলেন যুবদল নেতা জাহাঙ্গীর,রাজনীতি,1,1.0,100.0
20044905,সাড়ে নয় মাস পর কারামুক্ত বিএনপি নেতা মজনু,রাজনীতি,1,1.0,100.0
20187361,"

জাকাত দিলে দুঃখী মানুষের কল্যাণ হয় : অধ্যাপক মুজিব
",রাজনীতি,1,1.0,100.0
20188803,"

চট্টগ্রামে ভোটার বেড়েছে ১ লাখ
",রাজনীতি,1,1.0,100.0
20187402,"

পাকিস্তানের প্রধানমন্ত্রী হলেন শাহবাজ
",রাজনীতি,1,1.0,100.0
20044900,বিএনপি নেতা জিকে গউছ হাসপাতালে ভর্তি,রাজনীতি,1,1.0,100.0
20044899,দেশের জনগণ ও বিশ্ববাসীকে ড. ইউনূসের পাশে দাঁড়ানোর আহ্বান নুরের,রাজনীতি,1,1.0,100.0
20188814,"
	ময়মনসিংহ সিটি নির্বাচন 
২৩ দফা ইশতেহার ঘোষণা মেয়র প্রার্থী টিটুর
",রাজনীতি,1,1.0,100.0
20187324,"

  সরকার আরো দুর্নীতি করতে বিদ্যুতের দাম বাড়িয়েছে : ১২ দল
",রাজনীতি,1,1.0,100.0
20046031,আন্দোলন ক্রমেই বেগবান হবে: ফারুক,রাজনীতি,1,1.0,100.0
20187389,"
	হামলা, পোস্টার ছেঁড়ার অভিযোগ সাক্কুর 
কুসিক নির্বাচনে প্রচার-প্রচারণা গণসংযোগ করছেন প্রার্থীরা  
",রাজনীতি,1,1.0,100.0
20046032,"অর্থনৈতিক সূচক বাড়ছে, অনিশ্চয়তার কিছু নেই: অর্থমন্ত্রী",রাজনীতি,1,1.0,100.0
20187102,"

 শোক সংবাদ
",রাজনীতি,1,1.0,100.0
20187119,"

বরিশাল প্রেস ক্লাব সভাপতি বাবুলের দাফন সম্পন্ন	
বিভিন্ন সংগঠনের শোক প্রকাশ
",রাজনীতি,1,1.0,100.0
20187115,"

ঠাকুরগাঁও জেলা বিএনপির সভাপতি তৈমুর রহমানের ইন্তেকাল
",রাজনীতি,1,1.0,100.0
20046038,দক্ষিণ আফ্রিকায় বাংলাদেশি দম্পতিকে গুলি করে হত্যা,রাজনীতি,1,1.0,100.0
20186981,"

নর্থ বেঙ্গল সুগার মিলে আখ মাড়াই বন্ধ
",অর্থনীতি,2,0.875,87.5
20187947,"

৫০ হাজার টন পেঁয়াজ রফতানির অনুমতি দিলো ভারত
",অর্থনীতি,2,0.875,87.5
20187950,"

জামালপুরে পাগলা কুকুরের কামড়ে আহত ১৪
",অর্থনীতি,2,0.875,87.5
20187418,"
	পুরান ঢাকা থেকে স্থানান্তর  
এক যুগ পর রাসায়নিক গুদামের অনুমতি দিলো ডিএসসিসি
",অর্থনীতি,2,0.875,87.5
20187311,"

ব্যাংকে এমডি নিয়োগে চার সদস্যের কমিটি গঠন 
",অর্থনীতি,2,0.875,87.5
20047170,ভেটেরিনারি সেক্টরে এক নতুন দিগন্ত,অর্থনীতি,2,0.875,87.5
20047169,দোহারে ট্রাকচাপায় নিহত ১,অর্থনীতি,2,0.875,87.5
20187613,"

ইসরাইলের সাথে ২৪ থেকে ৪৮ ঘণ্টার মধ্যে যুদ্ধবিরতি চুক্তি সম্ভব : হামাস
",অর্থনীতি,2,0.875,87.5
20187018,"

মিরসরাইয়ে চাষ হচ্ছে সুপার ফুড কিনোয়া
",অর্থনীতি,2,0.875,87.5
20186904,"

ধামরাইয়ে জাতীয় ভোটার দিবস উপলক্ষে র‌্যালি ও আলোচনা সভা অনুষ্ঠিত 
",অর্থনীতি,2,0.875,87.5
20187335,"
	কুমিল্লা-ময়মনসিংহ সিটি নির্বাচন 
ইভিএম নিয়ে প্রার্থী ভোটারদের মধ্যে প্রচারণার নির্দেশ ইসির
",অর্থনীতি,2,0.875,87.5
20187357,"

মিয়ানমারের সেনাঘাঁটি ও  চৌকিতে বিদ্রোহীদের প্রচণ্ড আক্রমণ
",অর্থনীতি,2,0.875,87.5
20187358,"

শেষ হলো দ্বাদশ জাকাত ফেয়ার
",অর্থনীতি,2,0.875,87.5
20187610,"

ডিএমপির অভিযানে গ্রেফতার ২৭
",অর্থনীতি,2,0.875,87.5
20187603,"

বিজিবি দিবসের অনুষ্ঠানে প্রধানমন্ত্রী
",অর্থনীতি,2,0.875,87.5
20187598,"

তেল উৎপাদন কমানোর মেয়াদ বাড়িয়েছে সৌদি
",অর্থনীতি,2,0.875,87.5
20187367,"
 	বেইলি রোডে অগ্নিকাণ্ড 
ভবন মালিকদের খুঁজছে পুলিশ
",অর্থনীতি,2,0.875,87.5
20187586,"

পাকুন্দিয়ায় যাত্রীবাহী বাস উল্টে গিয়েও অলৌকিকভাবে বেঁচে গেলেন সবাই
",অর্থনীতি,2,0.875,87.5
20187558,"

বিমান নিখোঁজ হয়েছিল ১০ বছর আগে, এখনো শোকে পরিবারসদস্যরা
",অর্থনীতি,2,0.875,87.5
20046930,বড়পুকুরিয়া কয়লাখনি ক্ষতিগ্রস্ত এলাকাবাসীর মানববন্ধন,অর্থনীতি,2,0.875,87.5
20187496,"

শ্রীলঙ্কায় চীনা দরপত্র বাতিলের পর জ্বালানি প্রকল্প পেল ভারত
",অর্থনীতি,2,0.875,87.5
20187629,"

দ্বিতীয় দিনের ডিসি সম্মেলন শুরু
",অর্থনীতি,2,0.875,87.5
20047167,শিবচরে এক্সপ্রেসওয়েতে বাস চাপায় মোটরসাইকেল আরোহীর মৃত্যু,অর্থনীতি,2,0.875,87.5
20187917,"

রমজানে ৫০ লাখ পরিবারকে সাশ্রয়ী মূল্যে চাল দেয়া হবে : খাদ্যমন্ত্রী
",অর্থনীতি,2,0.875,87.5
20186955,"

ইসলামী ব্যাংকের রাজশাহী জোনের এজেন্ট ব্যাংকিং সম্মেলন
",অর্থনীতি,2,0.875,87.5
20187682,"

বেইলি রোড ট্র্যাজেডি : বিশেষজ্ঞ কমিটি গঠনের নির্দেশ
",অর্থনীতি,2,0.875,87.5
20187665,"

দক্ষিণ আফ্রিকায় নোয়াখালীর ব্যবসায়ী স্বামী ও অন্তঃসত্ত্বা স্ত্রীকে গুলি করে হত্যা
",অর্থনীতি,2,0.875,87.5
20187695,"

ধানমন্ডির এক ভবনের রুফটপ রেস্তোরাঁ ভাঙ্গা শুরু, সিলগালা আরো ১২
",অর্থনীতি,2,0.875,87.5
20187137,"

হাজীদের খাবারের টাকা থেকে ট্রেন ভাড়া কেটে  রাখবে সরকার
",অর্থনীতি,2,0.875,87.5
20186921,"

এক দিনেই ৩ হাজার ৬৮৩ কোটি টাকা বাজারমূলধন নাই
টানা দরপতনে শঙ্কায় ক্ষুদ্র বিনিয়োগকারীরা
",অর্থনীতি,2,0.875,87.5
20186929,"

 কেএসআরএম গ্রিন ইয়ার্ড পরিদর্শন করলেন নরওয়ের রাষ্ট্রদূত
",অর্থনীতি,2,0.875,87.5
20187714,"

দেশের অর্থনীতি নিয়ে হতাশার কিছু নেই : অর্থমন্ত্রী
",অর্থনীতি,2,0.875,87.5
20187719,"

রমজানে ৩০ জায়গায় ৬০০ টাকায় গরুর গোস্ত বিক্রি হবে
",অর্থনীতি,2,0.875,87.5
20186934,"

ওয়ালটনের এসি সার্ভিস পার্টনার কনফারেন্স অনুষ্ঠিত 
",অর্থনীতি,2,0.875,87.5
20186828,"

ভারতের অভিযোগ চীন ও পাকিস্তানের অস্বীকার
চীন থেকে পাকিস্তানগামী জাহাজ আটক
",অর্থনীতি,2,0.875,87.5
20187725,"
বেইলি রোডে অগ্নিকাণ্ড : এখনো আটকে আছে বৃষ্টি খাতুনের লাশ 
‘আর কী প্রমাণ দিতে হবে? ও আমার মেয়ে, ও মুসলিম’
",অর্থনীতি,2,0.875,87.5
20186948,"

স্ট্যান্ডার্ড চার্টার্ড ব্যাংক মেটলাইফের সাথে চালু করল ব্যাঙ্কাসুরেন্স 
",অর্থনীতি,2,0.875,87.5
20187132,"

ব্র্যাকের ব্যাখ্যা
",অর্থনীতি,2,0.875,87.5
20187478,"

বিইআরসির এলপি গ্যাস মূল্য মানছে না কেউ 	
বাড়তি অর্থই দিতে হচ্ছে ভোক্তাদের
",অর্থনীতি,2,0.875,87.5
20187123,"

বেইলি রোডের অগ্নিকাণ্ডে  জৈনপুরী পীরের শোক
",অর্থনীতি,2,0.875,87.5
20187755,"

বঙ্গবন্ধু এক্সপ্রেসওয়েতে সড়ক দুর্ঘটনায় নিহত ১
",অর্থনীতি,2,0.875,87.5
20187199,"

গুলশানে ছাদ থেকে পড়ে স্পেন দূতাবাস কর্মকর্তার মৃত্যু
",অর্থনীতি,2,0.875,87.5
20187217,"

নীলফামারীতে ট্রেনে কেটে ২ জনের মৃত্যু
",অর্থনীতি,2,0.875,87.5
20187224,"

হোলসিম ব্লক বাজারে আনল লাফার্জ হোলসিম বাংলাদেশ
",অর্থনীতি,2,0.875,87.5
20187474,"

বিল্ডিং কোড অনুসরণ নিশ্চিত করুন : প্রধানমন্ত্রী
",অর্থনীতি,2,0.875,87.5
20187266,"

স্ত্রী-সন্তানসহ কাস্টমস কর্মকর্তা শাহজালালের দাফন
",অর্থনীতি,2,0.875,87.5
20187877,"

বিদ্যুৎ ও জ্বালানি খাতে বিনিয়োগ বাড়াতে চীনকে বাংলাদেশের আহ্বান
",অর্থনীতি,2,0.875,87.5
20185199,"
বরেন্দ্র নলকূপ প্রকল্পে দুর্নীতি 
দ্বিগুণ দামে পানি বিক্রি
",অর্থনীতি,2,0.875,87.5
20187434,"
	দুর্নীতিমুক্ত ব্যবস্থা গড়তে চাই : নতুন প্রতিমন্ত্রী 
দেশের মানুষ ভালো আছে :  অর্থমন্ত্রী
",অর্থনীতি,2,0.875,87.5
20187485,"

চীনের কারখানার কার্যক্রম ৫ম মাসের মতো সঙ্কুচিত
",অর্থনীতি,2,0.875,87.5
20188048,"

রমজানে পণ্যের দাম ঊর্ধ্বমুখী হওয়ার সুযোগ নেই : বাণিজ্য প্রতিমন্ত্রী
",অর্থনীতি,2,0.875,87.5
20046119,ফেব্রুয়ারিতে রপ্তানি আয় ছাড়ালো ৫ বিলিয়ন ডলার,অর্থনীতি,2,0.875,87.5
20188243,"

চট্টগ্রামে চিনির মিলের বাইরের অংশের আগুন নিয়ন্ত্রণে
",অর্থনীতি,2,0.875,87.5
20046022,বাকেরগঞ্জে কৃষি ব্যাংকের গ্রাহকদের সঙ্গে মতবিনিময় সভা অনুষ্ঠিত,অর্থনীতি,2,0.875,87.5
20188330,"

ফসলি জমি রক্ষা এবং মজুতদারি রোধে জেলা প্রশাসকদের সহযোগিতা চান কৃষিমন্ত্রী
",অর্থনীতি,2,0.875,87.5
20046083,কলাপাড়ায় পানিতে ডুবে শিশুর মৃত্যু,অর্থনীতি,2,0.875,87.5
20046025,রমজানে ৬০০ টাকায় গরুর মাংস বিক্রি হবে ঢাকার ৩০ স্থানে,অর্থনীতি,2,0.875,87.5
20046078,"পার্বত্যাঞ্চলে ৮ মাস ধরে বেকার ৬ হাজার কর্মকর্তা-কর্মচারী, মানবেতর জীবন",অর্থনীতি,2,0.875,87.5
20046075,মৌলভীবাজারে ফ্রি চক্ষু শিবির,অর্থনীতি,2,0.875,87.5
20046074,নির্মাণ শেষ না হতে দেখার হাওরে ফের ফসল রক্ষা বাঁধে ধস,অর্থনীতি,2,0.875,87.5
20046027,যশোরে কর্মসংস্থান ব্যাংকের অংশীজন সম্মেলন অনুষ্ঠিত,অর্থনীতি,2,0.875,87.5
20046071,নড়াইলে জিআর প্রকল্পে অনিয়মের অভিযোগ,অর্থনীতি,2,0.875,87.5
20046070,সৈয়দপুরে রেলওয়ের অবৈধ স্থাপনা উচ্ছেদ,অর্থনীতি,2,0.875,87.5
20046033,"পাকিস্তান-বাংলাদেশের চেয়ে ভারতে বেকারত্ব বেশি, দাবি রাহুল গান্ধীর",অর্থনীতি,2,0.875,87.5
20046068,উল্লাপাড়ায় ট্রাকচাপায় নারীর মৃত্যু,অর্থনীতি,2,0.875,87.5
20046064,সচেতনতা বাড়িয়ে ভাগ্য বদলের পথে কৃষকরা,অর্থনীতি,2,0.875,87.5
20046062,যানজট কমাতে পে-পার্কিং চালু করছে চসিক,অর্থনীতি,2,0.875,87.5
20046039,মালয়েশিয়ায় ট্রেনের ধাক্কায় তিন বাংলাদেশি নিহত,অর্থনীতি,2,0.875,87.5
20046060,বিদ্যুতের দাম বাড়ায় বিজিএমইএ’র উদ্বেগ,অর্থনীতি,2,0.875,87.5
20188364,"

ধানমন্ডির কেয়ারি ক্রিসেন্ট সিলগালা, আটক ৩
",অর্থনীতি,2,0.875,87.5
20046055,এলপিজি’র দাম আবারো বাড়লো,অর্থনীতি,2,0.875,87.5
20046054,মজুত-মূল্যবৃদ্ধি রোধে ডিসিদের নির্দেশ দিলেন প্রধানমন্ত্রী,অর্থনীতি,2,0.875,87.5
20046042,আগুনে নিহত দরিদ্র পরিবার ও আহতদের ১০ লাখ টাকা সহায়তা দেবে 'লাভ শেয়ার বিডি',অর্থনীতি,2,0.875,87.5
20046121,লংকাবাংলা ফাইন্যান্স পিএলসি-এর আর্থিক সাক্ষরতা দিবস ২০২৪ কর্মসূচি পালন,অর্থনীতি,2,0.875,87.5
20046053,ক্রেতা কমছে রেস্তরাঁ জোনে,অর্থনীতি,2,0.875,87.5
20046052,অগ্নি ঝুঁকিতে ৬০ ভাগ ভবন,অর্থনীতি,2,0.875,87.5
20046043,বীরত্বপূর্ণ কাজের জন্য পদক পেলেন ৭২ বিজিবি সদস্য,অর্থনীতি,2,0.875,87.5
20188308,"

বিলুপ্ত ও পরিত্যক্ত জলাশয় সংস্কার করা হবে : মন্ত্রী
",অর্থনীতি,2,0.875,87.5
20188320,"

৭ মাসে ২ লাখ কোটি টাকা রাজস্ব আদায় এনবিআরের
",অর্থনীতি,2,0.875,87.5
20046021,বিদ্যুৎ ও জ্বালানি খাতে ৫ বছরে লাগবে ৩০ বিলিয়ন ডলার,অর্থনীতি,2,0.875,87.5
20046089,শুল্ক কমানোর প্রভাব নেই বাজারে,অর্থনীতি,2,0.875,87.5
20046023,"টুইন পিক টাওয়ারের রুফটপ রেস্তোরাঁ ভেঙে দিয়েছে রাজউক, আরও ১২টি সিলগালা",অর্থনীতি,2,0.875,87.5
20046046,আজ যেসব এলাকায় ১৬ ঘণ্টা গ্যাস থাকবে না,অর্থনীতি,2,0.875,87.5
20188111,"

গত জুন পর্যন্ত মেট্রোরেলের আয়ের পরিমাণ জানালেন সেতুমন্ত্রী
",অর্থনীতি,2,0.875,87.5
20188073,"

ধামরাইয়ে ডায়াগনস্টিক সেন্টার ও চক্ষু হাসপাতালকে জরিমানা ও বন্ধ ঘোষণা
",অর্থনীতি,2,0.875,87.5
20046109,রাঙ্গামাটিতে যুবককে অস্ত্রের মুখে অপহরণ,অর্থনীতি,2,0.875,87.5
20046118,জাতীয় স্বার্থে ব্যাংক একীভূত করতে মালিকরা বাধ্য: বিএবি চেয়ারম্যান,অর্থনীতি,2,0.875,87.5
20044913,"চট্টগ্রামে এস আলমের সুগারমিলে আগুন, এক লাখ টন চিনি পুড়ে যাওয়ার দাবি",অর্থনীতি,2,0.875,87.5
20044907,নিখুঁত ভাবে জেলেদের তালিকা প্রস্তুত করতে হবে,অর্থনীতি,2,0.875,87.5
20046104,নিয়ন্ত্রণকারী প্রতিষ্ঠানের উদাসীনতায় অগ্নিকাণ্ডে হতাহতের ঘটনা ঘটছে,অর্থনীতি,2,0.875,87.5
20044914,বেইলি রোড ট্র্যাজেডির পর অ্যাকশনে প্রশাসন,অর্থনীতি,2,0.875,87.5
20188754,"

জাপানে টিএসএমসির প্রথম সেমিকন্ডাক্টর কারখানা স্থাপন
",অর্থনীতি,2,0.875,87.5
20188149,"

দেশের নামি দামি কোম্পানির নকল তেল জব্দ, সরবরাহকারীকে জরিমানা
",অর্থনীতি,2,0.875,87.5
20188461,"

জাতীয় হ্যান্ডবলের ফল
",অর্থনীতি,2,0.875,87.5
20188466,"

তিন বিভাগে ঝড়-বৃষ্টির পূর্বাভাস
",অর্থনীতি,2,0.875,87.5
20188433,"

জ্বালানি তেলের দাম কমতে পারে ইঙ্গিত প্রতিমন্ত্রীর
",অর্থনীতি,2,0.875,87.5
20188768,"
	বিদেশে সম্পদ অর্জন ও হলফনামায় তথ্য গোপন 
সাবেক ভূমিমন্ত্রীর ব্যাখ্যা অযৌক্তিক : টিআইবি
",অর্থনীতি,2,0.875,87.5
20044902,অনাবাদি জমি চাষের আওতায় আনা ও ফসলি জমি রক্ষায় জেলা প্রশাসকদের সহযোগিতা চেয়েছেন কৃষিমন্ত্রী,অর্থনীতি,2,0.875,87.5
20188216,"

পরিবেশ রক্ষায় প্লাস্টিকবিরোধী অভিযান জোরদার করা হবে : নানক
",অর্থনীতি,2,0.875,87.5
20188220,"

প্রতিবেশী দেশ থেকে ৯ হাজার মেগাওয়াট বিদ্যুৎ আমদানি করতে চায় বাংলাদেশ
",অর্থনীতি,2,0.875,87.5
20188232,"

অসাধু কর্মকর্তাদের বিরুদ্ধে অভিযান নেই কেন!
",অর্থনীতি,2,0.875,87.5
20046019,স্মার্ট বাংলাদেশ গড়তে বৈধ চ্যানেলে রেমিট্যান্স পাঠানোর আহ্বান,অর্থনীতি,2,0.875,87.5
20188138,"

রাজধানীজুড়ে রেস্তোরাঁগুলোতে নজর রাখছে ডিবি
",অর্থনীতি,2,0.875,87.5
20188484,"

গাজায় সাহায্যের বিনিময়ে জাহাজ পুনরুদ্ধারের সুযোগ দেবে হাউছিরা
",আইন,3,0.75,75.0
20188338,"

রংপুরে ল্যাট্রিনের স্লাব বসাতে গিয়ে মাটি চাপায় নিহত ১, আহত ২
",আইন,3,0.75,75.0
20044908,ফিলিস্তিনের প্রতি সংহতি জানিয়ে কিউবার প্রেসিডেন্টের সমাবেশ,আইন,3,0.75,75.0
20187371,"

দ্রুত বিচার আইন স্থায়ী করার সুপারিশ সংসদীয় কমিটিরও
",আইন,3,0.75,75.0
20044901,৪০০০ বন্দি পালালো জেল থেকে,আইন,3,0.75,75.0
20188827,"

হাইতিতে কারফিউ জারি
",আইন,3,0.75,75.0
20187214,"

চুয়াডাঙ্গায় কোটি টাকার স্বর্ণসহ নারী চোরাকারবারি আটক
",আইন,3,0.75,75.0
20187318,"

লালমনিরহাটে বিজিবি-বিএসএফ পতাকা বৈঠক
",আইন,3,0.75,75.0
20046037,তিন মামলায় ইভ্যালির রাসেল ও শামীমার বিরুদ্ধে গ্রেপ্তারি পরোয়ানা,আইন,3,0.75,75.0
20046036,বিজিবি হবে স্মার্ট বাহিনী: প্রধানমন্ত্রী,আইন,3,0.75,75.0
20046020,নিখোঁজের দুই দিন পর নদী থেকে শিক্ষার্থীর মরদেহ উদ্ধার,আইন,3,0.75,75.0
20046034,পিকে হালদারের বান্ধবীর জামিন,আইন,3,0.75,75.0
