id,title,category1,T5_rank,T5_S_scale,T5_S_score
20168730,"

আমতলীতে পুকুরে ডুবে শিশুর মৃত্যু
",অর্থনীতি,2,0.875,87.5
20168896,"

বন্ধ হয়ে গেছে পাবনার ১৬ নদীর ৫২০ কিলোমিটার নৌপথ
",অর্থনীতি,2,0.875,87.5
20168797,"

 গাজীপুরে বিস্ফোরণে ক্ষতিগ্রস্ত ভবনে আবার রেস্টুরেন্ট চালু
",অর্থনীতি,2,0.875,87.5
20168772,"

মেট্রোরেলে ইফতার করতে হবে শুধু পানি দিয়ে
",অর্থনীতি,2,0.875,87.5
20168703,"

ঢাকা ওয়াসার বিল সংগ্রহে আবার ১ম স্থানে ফার্স্ট সিকিউরিটি ইসলামী ব্যাংক
",অর্থনীতি,2,0.875,87.5
20168816,"
জন্মভূমি রক্ষা কমিটির প্রতিবাদ সভা  
জীবন দেবো তবু কামরাঙ্গীরচর ছাড়ব না 
",অর্থনীতি,2,0.875,87.5
20173353,"

রায়গঞ্জে বাপমরা বিলের জলাবদ্ধতা নিরসনে ৪০ লাখ টাকা পানিতে
",অর্থনীতি,2,0.875,87.5
20046749,নারায়ণগঞ্জে রাজউকের অভিযান ৭ রেস্তরাঁকে জরিমানা,অর্থনীতি,2,0.875,87.5
20169940,"
বিএডিসি উইমেনস অ্যাসোসিয়েশনে বক্তারা 
নারীরা উচ্চ আসনে অধিষ্ঠিত হতে নানা বাধার শিকার
",অর্থনীতি,2,0.875,87.5
20051755,ব্যবসা করতে হলে দেশের আইন মেনে করতে হবে: বাণিজ্য প্রতিমন্ত্রী,অর্থনীতি,2,0.875,87.5
20046776,রমজানে পণ্যমূল্য ও সরবরাহ স্বাভাবিক রাখার আহ্বান এফবিসিসিআই’র,অর্থনীতি,2,0.875,87.5
20044788,বাংলাদেশি শ্রমিকদের জন্যই বন্ধ হতে পারে মালয়েশিয়ার শ্রমবাজার,অর্থনীতি,2,0.875,87.5
20051746,রোজার আগের দিন চড়া দামে বিক্রি হচ্ছে লেবু বেগুন শসা,অর্থনীতি,2,0.875,87.5
20044790,হুন্ডির সঙ্গে জড়িত হিসাব প্রতিদিন বন্ধ করা হচ্ছে: গভর্নর,অর্থনীতি,2,0.875,87.5
20169886,"

আকাশ প্রতিরক্ষায় বাংলাদেশ অনেক এগিয়ে যাচ্ছে : সেনাবাহিনী প্রধান
",অর্থনীতি,2,0.875,87.5
20173370,"

সোনালী ব্যাংকে আন্তর্জাতিক নারী দিবস উদযাপন
",অর্থনীতি,2,0.875,87.5
20168761,"

আর্মি মেডিক্যাল কোরের ১৪তম কর্নেল কমান্ড্যান্ট অভিষেক
",অর্থনীতি,2,0.875,87.5
20044780,সীতাকুণ্ডে কৃষিজমির মাটি বিক্রি করে রমরমা বাণিজ্য,অর্থনীতি,2,0.875,87.5
20046744,‘ভেজালকারী ছোট হোক বড় হোক কাউকে ছাড় দেয়া হবে না’,অর্থনীতি,2,0.875,87.5
20168700,"

এস্কোয়্যার ইলেক্ট্রনিকসের বার্ষিক ডিলার সম্মেলন অনুষ্ঠিত
",অর্থনীতি,2,0.875,87.5
20173169,"

হুন্ডি কারণে প্রতিদিন বন্ধ হচ্ছে ২০০ এমএফএস হিসাব : বিবি গভর্নর
",অর্থনীতি,2,0.875,87.5
20173166,"

মার্কেটে অগ্নিকাণ্ডে কর্তৃপক্ষকে দায়ী করতে হবে : দোকান মালিক সমিতি
",অর্থনীতি,2,0.875,87.5
20044782,বান্দরবানে ম্যাকছি খালের খনন কাজের উদ্বোধন,অর্থনীতি,2,0.875,87.5
20173151,"

রমজানে আর যুদ্ধবিরতি হলো না গাজায়
",অর্থনীতি,2,0.875,87.5
20170108,"

মঙ্গলবার থেকে নতুন সময়সূচিতে চলবে সরকারি অফিস 
",অর্থনীতি,2,0.875,87.5
20170104,"

 রোজা শুরুর আগেই বাজারে দামের আতঙ্ক
",অর্থনীতি,2,0.875,87.5
20046733,অজ্ঞান পার্টির খপ্পরে পড়ে রাজধানীতে প্রাণ গেল সিএনজি চালকের,অর্থনীতি,2,0.875,87.5
20046734,রমজানে লোডশেডিং নিয়ে দুশ্চিন্তা,অর্থনীতি,2,0.875,87.5
20046735,বেগুনের দামে লাফ,অর্থনীতি,2,0.875,87.5
20046736,এই কান্নার শেষ নেই,অর্থনীতি,2,0.875,87.5
20046737,মধ্য রমজান থেকে মেট্রোরেল এক ঘণ্টা বেশি চলবে,অর্থনীতি,2,0.875,87.5
20170090,"

পরিবেশসংক্রান্ত অভিযোগ দ্রুত নিষ্পত্তির নির্দেশ মন্ত্রীর
",অর্থনীতি,2,0.875,87.5
20046740,এবারের বাজেট বেসরকারি খাতের জন্য উৎসাহব্যঞ্জক হবে: অর্থমন্ত্রী,অর্থনীতি,2,0.875,87.5
20170081,"

ময়মনসিংহ অঞ্চলে চাহিদার বিপরীতে খাদ্য উৎপাদন আড়াইগুণ
",অর্থনীতি,2,0.875,87.5
20051837,"নিত্যপণ্যের বাজার ঊর্ধ্বমুখী, রোজাদারদের জন্য সুখবর নেই ",অর্থনীতি,2,0.875,87.5
20051830,হটলাইনে পাওয়া পরিবেশ সংক্রান্ত অভিযোগ দ্রুত নিষ্পত্তির নির্দেশ,অর্থনীতি,2,0.875,87.5
20044783,পাকুন্দিয়ায় জাতীয় দুর্যোগ প্রস্তুতি দিবস পালন,অর্থনীতি,2,0.875,87.5
20170039,"

বগুড়ার চেলোপাড়া বস্তিতে আগুন
",অর্থনীতি,2,0.875,87.5
20170022,"

মালয়েশিয়ায় কর্মী পাঠাতে খরচ কমবে এবার!
",অর্থনীতি,2,0.875,87.5
20173297,"

ভারত-ইএফটিএ ৮ লাখ কোটি রুপির চুক্তি
",অর্থনীতি,2,0.875,87.5
20051917,ওভার ইনভয়েসিং ৯০ শতাংশ কমেছে: গভর্নর,অর্থনীতি,2,0.875,87.5
20051821,কেএফসিসহ চার প্রতিষ্ঠানকে ৯ লাখ টাকা জরিমানা,অর্থনীতি,2,0.875,87.5
20051820,আগুন লাগলে মার্কেট বন্ধ করে দেওয়া হবে: হেলাল উদ্দিন,অর্থনীতি,2,0.875,87.5
20051740,কেন হাজার হাজার টন আঙুর ধ্বংস করছে অস্ট্রেলিয়া,অর্থনীতি,2,0.875,87.5
20051817,নগরবাসীকে ভোগান্তিমুক্ত সেবা নিশ্চিত করতে হবে: স্থানীয় সরকারমন্ত্রী,অর্থনীতি,2,0.875,87.5
20168691,"

‘প্রেস্টিজিয়াস ব্র্যান্ড অব এশিয়া’ অ্যাওয়ার্ড জিতল বসুন্ধরা টিস্যু
",অর্থনীতি,2,0.875,87.5
20168696,"

 ডিএসইর ওয়েবসাইটে লেনদেনের বিভ্রান্তকর তথ্য ৩ সদস্যের কমিটি
",অর্থনীতি,2,0.875,87.5
20051776,ওডেসায় ১৫ রুশ ড্রোন ভূপাতিত করেছে ইউক্রেন,অর্থনীতি,2,0.875,87.5
20169872,"

অবশেষে সাংবাদিক বৃষ্টি খাতুনের লাশ বুঝে পেলেন বাবা
",অর্থনীতি,2,0.875,87.5
20173223,"

সিংড়ায় ট্রাকচাপায় দু’ভাইসহ নিহত ৩
",অর্থনীতি,2,0.875,87.5
20051634,রিজার্ভ আবার ২০ বিলিয়নের নিচে নামল,অর্থনীতি,2,0.875,87.5
20169123,"

রমজানে ৯০০ পণ্যে মূল্যছাড় কাতারে
",অর্থনীতি,2,0.875,87.5
20046707,সাভার এ “সিলেকশনস” শোরুম শুভ উদ্বোধন,অর্থনীতি,2,0.875,87.5
20046715,ব্যবসা করতে হলে দেশের আইন মেনে করতে হবে,অর্থনীতি,2,0.875,87.5
20169140,"

 রাজধানীতে পৃথক সড়ক দুর্ঘটনায় দুই নারীর মৃত্যু
",অর্থনীতি,2,0.875,87.5
20051638,এলডিসি উত্তরণে রপ্তানি পণ্যের বহুমুখীকরণ জরুরি,অর্থনীতি,2,0.875,87.5
20051637,রোজায় পণ্যের মূল্য স্বাভাবিক রাখার আহ্বান এফবিসিসিআই সভাপতির,অর্থনীতি,2,0.875,87.5
20051636,নগদ ডলার ছাড়াই পণ্য আমদানি করা যাবে,অর্থনীতি,2,0.875,87.5
20051635,রমজানে পণ্যমূল্য নিয়ন্ত্রণে চলবে বিশেষ অভিযান,অর্থনীতি,2,0.875,87.5
20051736,পাইপলাইনে এবার চট্টগ্রামে এলো ক্রুড অয়েল,অর্থনীতি,2,0.875,87.5
20047192,পণ্যের বিনিময়ে আমদানি রপ্তানির সুযোগ,অর্থনীতি,2,0.875,87.5
